#Global results summary (2807 files)
#The most constraining analysis corresponds to the one with largest observed r.
#The most senstive (ATLAS/CMS) analysis corresponds to the one with largest expected r from those analyses for which this information is available.
#filename                                                 MostConstrainingAnalysis  r_max     r_exp     MostSensitive(ATLAS)  r(ATLAS)  r_exp(ATLAS)  MostSensitive(CMS)  r(CMS)    r_exp(CMS)
IDM_mhc_200_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        183       183       ATLAS-SUSY-2018-14    183       183           CMS-SUS-17-009      0.000258  0.000233  
IDM_mhc_200_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            3.57      4.35      ATLAS-SUSY-2016-32    2.15      2.15          CMS-EXO-13-006      3.57      4.35      
IDM_mhc_200_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        111       111       ATLAS-SUSY-2018-14    111       111           CMS-SUS-17-009      4.1e-05   3.7e-05   
IDM_mhc_200_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            5.52      6.71      ATLAS-SUSY-2016-32    3.92      3.92          CMS-EXO-13-006      5.52      6.71      
IDM_mhc_200_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        100       100       ATLAS-SUSY-2018-14    100       100           CMS-SUS-17-009      2.59e-05  2.34e-05  
IDM_mhc_200_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha    CMS-EXO-13-006            8.34      10.1      ATLAS-SUSY-2016-32    8.06      8.06          CMS-EXO-13-006      8.34      10.1      
IDM_mhc_200_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        88.8      88.8      ATLAS-SUSY-2018-14    88.8      88.8          CMS-EXO-13-006      0.000333  0.000405  
IDM_mhc_200_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        13.6      13.6      ATLAS-SUSY-2016-32    13.6      13.6          CMS-EXO-13-006      11.2      13.7      
IDM_mhc_200_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        77.5      77.5      ATLAS-SUSY-2018-14    77.5      77.5          CMS-EXO-13-006      0.00298   0.00362   
IDM_mhc_200_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        21.3      21.3      ATLAS-SUSY-2016-32    21.3      21.3          CMS-EXO-13-006      14.1      17.2      
IDM_mhc_200_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        66.2      66.2      ATLAS-SUSY-2018-14    66.2      66.2          CMS-EXO-13-006      0.00973   0.0118    
IDM_mhc_200_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        32.3      32.3      ATLAS-SUSY-2016-32    32.3      32.3          CMS-EXO-13-006      17        20.7      
IDM_mhc_200_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        54.9      54.9      ATLAS-SUSY-2018-14    54.9      54.9          CMS-EXO-13-006      0.0577    0.0701    
IDM_mhc_220_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        34.6      34.6      ATLAS-SUSY-2016-32    34.6      34.6          CMS-EXO-13-006      14.8      18        
IDM_mhc_220_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        43.7      43.7      ATLAS-SUSY-2016-32    43.7      43.7          CMS-EXO-13-006      16.9      20.6      
IDM_mhc_220_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        52.2      52.2      ATLAS-SUSY-2016-32    52.2      52.2          CMS-EXO-13-006      18.6      22.6      
IDM_mhc_220_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        25.4      25.4      ATLAS-SUSY-2016-32    25.4      25.4          CMS-EXO-13-006      12.6      15.3      
IDM_mhc_220_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        60.7      60.7      ATLAS-SUSY-2016-32    60.7      60.7          CMS-EXO-13-006      19.7      23.9      
IDM_mhc_220_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        69.6      69.6      ATLAS-SUSY-2016-32    69.6      69.6          CMS-EXO-13-006      20.8      25.3      
IDM_mhc_220_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        78.5      78.5      ATLAS-SUSY-2016-32    78.5      78.5          CMS-EXO-13-006      21.9      26.7      
IDM_mhc_220_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        87.4      87.4      ATLAS-SUSY-2016-32    87.4      87.4          CMS-EXO-13-006      23.1      28.1      
IDM_mhc_220_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        93.5      93.5      ATLAS-SUSY-2016-32    93.5      93.5          CMS-EXO-13-006      23.8      28.9      
IDM_mhc_220_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        96.7      96.7      ATLAS-SUSY-2016-32    96.7      96.7          CMS-EXO-13-006      24        29.1      
IDM_mhc_220_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        104       104       ATLAS-SUSY-2016-32    104       104           CMS-EXO-13-006      24.4      29.6      
IDM_mhc_220_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        107       107       ATLAS-SUSY-2016-32    107       107           CMS-EXO-13-006      24.6      29.9      
IDM_mhc_220_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        111       111       ATLAS-SUSY-2016-32    111       111           CMS-EXO-13-006      24.8      30.1      
IDM_mhc_220_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2016-32        100       100       ATLAS-SUSY-2016-32    100       100           CMS-EXO-13-006      24.2      29.4      
IDM_mhc_220_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        114       114       ATLAS-SUSY-2016-32    114       114           CMS-EXO-13-006      24.9      30.3      
IDM_mhc_220_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        118       118       ATLAS-SUSY-2016-32    118       118           CMS-EXO-13-006      25.1      30.6      
IDM_mhc_220_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        120       120       ATLAS-SUSY-2016-32    120       120           CMS-EXO-13-006      25.3      30.8      
IDM_mhc_220_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        120       120       ATLAS-SUSY-2016-32    120       120           CMS-EXO-13-006      25.5      31.1      
IDM_mhc_220_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        120       120       ATLAS-SUSY-2016-32    120       120           CMS-EXO-13-006      25.7      31.3      
IDM_mhc_220_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        120       120       ATLAS-SUSY-2016-32    120       120           CMS-EXO-13-006      25.9      31.5      
IDM_mhc_220_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        120       120       ATLAS-SUSY-2016-32    120       120           CMS-EXO-13-006      26.3      32        
IDM_mhc_220_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        120       120       ATLAS-SUSY-2016-32    120       120           CMS-EXO-13-006      26.5      32.2      
IDM_mhc_220_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        120       120       ATLAS-SUSY-2016-32    120       120           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha         ATLAS-SUSY-2016-32        120       120       ATLAS-SUSY-2016-32    120       120           CMS-EXO-13-006      26.1      31.8      
IDM_mhc_220_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        120       120       ATLAS-SUSY-2016-32    120       120           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        120       120       ATLAS-SUSY-2016-32    120       120           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        120       120       ATLAS-SUSY-2016-32    120       120           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.3      
IDM_mhc_220_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.4      
IDM_mhc_220_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.4      
IDM_mhc_220_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.4      
IDM_mhc_220_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        121       121       ATLAS-SUSY-2016-32    121       121           CMS-EXO-13-006      26.6      32.4      
IDM_mhc_220_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        38.2      38.2      ATLAS-SUSY-2018-14    38.2      38.2          CMS-EXO-13-006      0.132     0.161     
IDM_mhc_220_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        147       147       ATLAS-SUSY-2018-14    147       147           CMS-SUS-17-009      0.000205  0.000182  
IDM_mhc_220_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        30.2      30.2      ATLAS-SUSY-2018-14    30.2      30.2          CMS-EXO-13-006      0.372     0.452     
IDM_mhc_220_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        134       134       ATLAS-SUSY-2018-14    134       134           CMS-SUS-17-009      0.00013   0.000115  
IDM_mhc_220_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        19.5      19.5      ATLAS-SUSY-2018-14    19.5      19.5          CMS-EXO-13-006      0.833     1.01      
IDM_mhc_220_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        117       117       ATLAS-SUSY-2018-14    117       117           CMS-SUS-17-009      8.18e-05  7.28e-05  
IDM_mhc_220_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        46.2      46.2      ATLAS-SUSY-2018-14    46.2      46.2          CMS-EXO-13-006      0.0499    0.0607    
IDM_mhc_220_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        161       161       ATLAS-SUSY-2018-14    161       161           CMS-SUS-17-009      0.000325  0.000289  
IDM_mhc_220_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        7.25      7.25      ATLAS-SUSY-2018-14    7.25      7.25          CMS-EXO-13-006      1.55      1.89      
IDM_mhc_220_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        98.1      98.1      ATLAS-SUSY-2018-14    98.1      98.1          CMS-SUS-17-009      5.16e-05  4.6e-05   
IDM_mhc_220_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            2.78      3.38      ATLAS-SUSY-2016-32    1.73      1.73          CMS-EXO-13-006      2.78      3.38      
IDM_mhc_220_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        86.1      86.1      ATLAS-SUSY-2018-14    86.1      86.1          CMS-SUS-17-009      3.26e-05  2.9e-05   
IDM_mhc_220_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha    CMS-EXO-13-006            4.26      5.18      ATLAS-SUSY-2016-32    3.15      3.15          CMS-EXO-13-006      4.26      5.18      
IDM_mhc_220_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        78.1      78.1      ATLAS-SUSY-2018-14    78.1      78.1          CMS-EXO-13-006      3.09e-05  3.76e-05  
IDM_mhc_220_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        6.32      6.32      ATLAS-SUSY-2016-32    6.32      6.32          CMS-EXO-13-006      6.22      7.56      
IDM_mhc_220_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        70.1      70.1      ATLAS-SUSY-2018-14    70.1      70.1          CMS-EXO-13-006      0.00031   0.000377  
IDM_mhc_220_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        10.8      10.8      ATLAS-SUSY-2016-32    10.8      10.8          CMS-EXO-13-006      8.32      10.1      
IDM_mhc_220_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        62.1      62.1      ATLAS-SUSY-2018-14    62.1      62.1          CMS-EXO-13-006      0.00284   0.00346   
IDM_mhc_220_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        16.6      16.6      ATLAS-SUSY-2016-32    16.6      16.6          CMS-EXO-13-006      10.5      12.7      
IDM_mhc_220_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        54.2      54.2      ATLAS-SUSY-2018-14    54.2      54.2          CMS-EXO-13-006      0.00804   0.00978   
IDM_mhc_240_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        20.5      20.5      ATLAS-SUSY-2016-32    20.5      20.5          CMS-EXO-13-006      9.89      12        
IDM_mhc_240_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        27.4      27.4      ATLAS-SUSY-2016-32    27.4      27.4          CMS-EXO-13-006      11.4      13.8      
IDM_mhc_240_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        34        34        ATLAS-SUSY-2016-32    34        34            CMS-EXO-13-006      12.9      15.7      
IDM_mhc_240_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        13.5      13.5      ATLAS-SUSY-2016-32    13.5      13.5          CMS-EXO-13-006      8.32      10.1      
IDM_mhc_240_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        40.5      40.5      ATLAS-SUSY-2016-32    40.5      40.5          CMS-EXO-13-006      13.9      17        
IDM_mhc_240_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        47        47        ATLAS-SUSY-2016-32    47        47            CMS-EXO-13-006      14.8      18        
IDM_mhc_240_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        53.6      53.6      ATLAS-SUSY-2016-32    53.6      53.6          CMS-EXO-13-006      15.7      19        
IDM_mhc_240_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        60.3      60.3      ATLAS-SUSY-2016-32    60.3      60.3          CMS-EXO-13-006      16.5      20        
IDM_mhc_240_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        66.9      66.9      ATLAS-SUSY-2016-32    66.9      66.9          CMS-EXO-13-006      17.3      21        
IDM_mhc_240_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        70.7      70.7      ATLAS-SUSY-2016-32    70.7      70.7          CMS-EXO-13-006      17.6      21.4      
IDM_mhc_240_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        76.1      76.1      ATLAS-SUSY-2016-32    76.1      76.1          CMS-EXO-13-006      17.9      21.7      
IDM_mhc_240_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        78.7      78.7      ATLAS-SUSY-2016-32    78.7      78.7          CMS-EXO-13-006      18        21.9      
IDM_mhc_240_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        81.4      81.4      ATLAS-SUSY-2016-32    81.4      81.4          CMS-EXO-13-006      18.1      22.1      
IDM_mhc_240_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2016-32        73.4      73.4      ATLAS-SUSY-2016-32    73.4      73.4          CMS-EXO-13-006      17.7      21.6      
IDM_mhc_240_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        84        84        ATLAS-SUSY-2016-32    84        84            CMS-EXO-13-006      18.3      22.2      
IDM_mhc_240_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        86.5      86.5      ATLAS-SUSY-2016-32    86.5      86.5          CMS-EXO-13-006      18.4      22.4      
IDM_mhc_240_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        89.1      89.1      ATLAS-SUSY-2016-32    89.1      89.1          CMS-EXO-13-006      18.6      22.6      
IDM_mhc_240_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        90        90        ATLAS-SUSY-2016-32    90        90            CMS-EXO-13-006      18.7      22.8      
IDM_mhc_240_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        90        90        ATLAS-SUSY-2016-32    90        90            CMS-EXO-13-006      18.9      22.9      
IDM_mhc_240_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        90.1      90.1      ATLAS-SUSY-2016-32    90.1      90.1          CMS-EXO-13-006      19        23.1      
IDM_mhc_240_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.1      90.1      ATLAS-SUSY-2016-32    90.1      90.1          CMS-EXO-13-006      19.3      23.5      
IDM_mhc_240_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.2      90.2      ATLAS-SUSY-2016-32    90.2      90.2          CMS-EXO-13-006      19.4      23.6      
IDM_mhc_240_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.2      90.2      ATLAS-SUSY-2016-32    90.2      90.2          CMS-EXO-13-006      19.6      23.8      
IDM_mhc_240_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha         ATLAS-SUSY-2016-32        90.1      90.1      ATLAS-SUSY-2016-32    90.1      90.1          CMS-EXO-13-006      19.2      23.3      
IDM_mhc_240_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.3      90.3      ATLAS-SUSY-2016-32    90.3      90.3          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.3      90.3      ATLAS-SUSY-2016-32    90.3      90.3          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.3      90.3      ATLAS-SUSY-2016-32    90.3      90.3          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.4      90.4      ATLAS-SUSY-2016-32    90.4      90.4          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.4      90.4      ATLAS-SUSY-2016-32    90.4      90.4          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.5      90.5      ATLAS-SUSY-2016-32    90.5      90.5          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.6      90.6      ATLAS-SUSY-2016-32    90.6      90.6          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.6      90.6      ATLAS-SUSY-2016-32    90.6      90.6          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.6      90.6      ATLAS-SUSY-2016-32    90.6      90.6          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        90.5      90.5      ATLAS-SUSY-2016-32    90.5      90.5          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.7      90.7      ATLAS-SUSY-2016-32    90.7      90.7          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.7      90.7      ATLAS-SUSY-2016-32    90.7      90.7          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        90.8      90.8      ATLAS-SUSY-2016-32    90.8      90.8          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.8      90.8      ATLAS-SUSY-2016-32    90.8      90.8          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.8      90.8      ATLAS-SUSY-2016-32    90.8      90.8          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.9      90.9      ATLAS-SUSY-2016-32    90.9      90.9          CMS-EXO-13-006      19.7      23.9      
IDM_mhc_240_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        90.9      90.9      ATLAS-SUSY-2016-32    90.9      90.9          CMS-EXO-13-006      19.7      23.9      
IDM_mhc_240_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        38.3      38.3      ATLAS-SUSY-2018-14    38.3      38.3          CMS-EXO-13-006      0.0421    0.0512    
IDM_mhc_240_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        128       128       ATLAS-SUSY-2018-14    128       128           CMS-SUS-17-009      0.000259  0.000231  
IDM_mhc_240_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        29.9      29.9      ATLAS-SUSY-2018-14    29.9      29.9          CMS-EXO-13-006      0.136     0.166     
IDM_mhc_240_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        115       115       ATLAS-SUSY-2018-14    115       115           CMS-SUS-17-009      0.000164  0.000146  
IDM_mhc_240_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        21        21        ATLAS-SUSY-2018-14    21        21            CMS-EXO-13-006      0.309     0.376     
IDM_mhc_240_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        102       102       ATLAS-SUSY-2018-14    102       102           CMS-SUS-17-009      0.000103  9.21e-05  
IDM_mhc_240_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        44.1      44.1      ATLAS-SUSY-2018-14    44.1      44.1          CMS-EXO-13-006      0.00912   0.0111    
IDM_mhc_240_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        138       138       ATLAS-SUSY-2018-14    138       138           CMS-SUS-17-009      0.00041   0.000365  
IDM_mhc_240_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        12.2      12.2      ATLAS-SUSY-2018-14    12.2      12.2          CMS-EXO-13-006      0.704     0.857     
IDM_mhc_240_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        87.8      87.8      ATLAS-SUSY-2018-14    87.8      87.8          CMS-SUS-17-009      6.53e-05  5.81e-05  
IDM_mhc_240_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        3.29      3.29      ATLAS-SUSY-2018-14    3.29      3.29          CMS-EXO-13-006      1.24      1.51      
