#Global results summary (2806 files)
#The most constraining analysis corresponds to the one with largest observed r.
#The most senstive (ATLAS/CMS) analysis corresponds to the one with largest expected r from those analyses for which this information is available.
#filename                                                 MostConstrainingAnalysis  r_max     r_exp     MostSensitive(ATLAS)  r(ATLAS)  r_exp(ATLAS)  MostSensitive(CMS)  r(CMS)    r_exp(CMS)
IDM_mhc_240_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        13.5      13.5      ATLAS-SUSY-2016-32    13.5      13.5          CMS-EXO-13-006      8.32      10.1      
IDM_mhc_240_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        40.5      40.5      ATLAS-SUSY-2016-32    40.5      40.5          CMS-EXO-13-006      13.9      17        
IDM_mhc_240_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        47        47        ATLAS-SUSY-2016-32    47        47            CMS-EXO-13-006      14.8      18        
IDM_mhc_240_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        53.6      53.6      ATLAS-SUSY-2016-32    53.6      53.6          CMS-EXO-13-006      15.7      19        
IDM_mhc_240_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        60.3      60.3      ATLAS-SUSY-2016-32    60.3      60.3          CMS-EXO-13-006      16.5      20        
IDM_mhc_240_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        66.9      66.9      ATLAS-SUSY-2016-32    66.9      66.9          CMS-EXO-13-006      17.3      21        
IDM_mhc_240_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        70.7      70.7      ATLAS-SUSY-2016-32    70.7      70.7          CMS-EXO-13-006      17.6      21.4      
IDM_mhc_240_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        76.1      76.1      ATLAS-SUSY-2016-32    76.1      76.1          CMS-EXO-13-006      17.9      21.7      
IDM_mhc_240_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        78.7      78.7      ATLAS-SUSY-2016-32    78.7      78.7          CMS-EXO-13-006      18        21.9      
IDM_mhc_240_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        81.4      81.4      ATLAS-SUSY-2016-32    81.4      81.4          CMS-EXO-13-006      18.1      22.1      
IDM_mhc_240_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2016-32        73.4      73.4      ATLAS-SUSY-2016-32    73.4      73.4          CMS-EXO-13-006      17.7      21.6      
IDM_mhc_240_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        84        84        ATLAS-SUSY-2016-32    84        84            CMS-EXO-13-006      18.3      22.2      
IDM_mhc_240_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        86.5      86.5      ATLAS-SUSY-2016-32    86.5      86.5          CMS-EXO-13-006      18.4      22.4      
IDM_mhc_240_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        89.1      89.1      ATLAS-SUSY-2016-32    89.1      89.1          CMS-EXO-13-006      18.6      22.6      
IDM_mhc_240_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        90        90        ATLAS-SUSY-2016-32    90        90            CMS-EXO-13-006      18.7      22.8      
IDM_mhc_240_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        90        90        ATLAS-SUSY-2016-32    90        90            CMS-EXO-13-006      18.9      22.9      
IDM_mhc_240_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        90.1      90.1      ATLAS-SUSY-2016-32    90.1      90.1          CMS-EXO-13-006      19        23.1      
IDM_mhc_240_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.1      90.1      ATLAS-SUSY-2016-32    90.1      90.1          CMS-EXO-13-006      19.3      23.5      
IDM_mhc_240_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.2      90.2      ATLAS-SUSY-2016-32    90.2      90.2          CMS-EXO-13-006      19.4      23.6      
IDM_mhc_240_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.2      90.2      ATLAS-SUSY-2016-32    90.2      90.2          CMS-EXO-13-006      19.6      23.8      
IDM_mhc_240_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha         ATLAS-SUSY-2016-32        90.1      90.1      ATLAS-SUSY-2016-32    90.1      90.1          CMS-EXO-13-006      19.2      23.3      
IDM_mhc_240_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.3      90.3      ATLAS-SUSY-2016-32    90.3      90.3          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.3      90.3      ATLAS-SUSY-2016-32    90.3      90.3          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.3      90.3      ATLAS-SUSY-2016-32    90.3      90.3          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.4      90.4      ATLAS-SUSY-2016-32    90.4      90.4          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.4      90.4      ATLAS-SUSY-2016-32    90.4      90.4          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        90.5      90.5      ATLAS-SUSY-2016-32    90.5      90.5          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.6      90.6      ATLAS-SUSY-2016-32    90.6      90.6          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.6      90.6      ATLAS-SUSY-2016-32    90.6      90.6          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.6      90.6      ATLAS-SUSY-2016-32    90.6      90.6          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        90.5      90.5      ATLAS-SUSY-2016-32    90.5      90.5          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.7      90.7      ATLAS-SUSY-2016-32    90.7      90.7          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.7      90.7      ATLAS-SUSY-2016-32    90.7      90.7          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        90.8      90.8      ATLAS-SUSY-2016-32    90.8      90.8          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.8      90.8      ATLAS-SUSY-2016-32    90.8      90.8          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.8      90.8      ATLAS-SUSY-2016-32    90.8      90.8          CMS-EXO-13-006      19.6      23.9      
IDM_mhc_240_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        90.9      90.9      ATLAS-SUSY-2016-32    90.9      90.9          CMS-EXO-13-006      19.7      23.9      
IDM_mhc_240_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        90.9      90.9      ATLAS-SUSY-2016-32    90.9      90.9          CMS-EXO-13-006      19.7      23.9      
IDM_mhc_240_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        36.1      36.1      ATLAS-SUSY-2018-14    36.1      36.1          CMS-EXO-13-006      0.0421    0.0512    
IDM_mhc_240_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        96.4      96.4      ATLAS-SUSY-2018-14    96.4      96.4          CMS-SUS-17-009      0.000276  0.000338  
IDM_mhc_240_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        28.2      28.2      ATLAS-SUSY-2018-14    28.2      28.2          CMS-EXO-13-006      0.136     0.166     
IDM_mhc_240_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        88.6      88.6      ATLAS-SUSY-2018-14    88.6      88.6          CMS-SUS-17-009      0.000175  0.000213  
IDM_mhc_240_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        19.8      19.8      ATLAS-SUSY-2018-14    19.8      19.8          CMS-EXO-13-006      0.309     0.376     
IDM_mhc_240_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        80.5      80.5      ATLAS-SUSY-2018-14    80.5      80.5          CMS-SUS-17-009      0.00011   0.000135  
IDM_mhc_240_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        40.7      40.7      ATLAS-SUSY-2018-14    40.7      40.7          CMS-EXO-13-006      0.00912   0.0111    
IDM_mhc_240_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        103       103       ATLAS-SUSY-2018-14    103       103           CMS-SUS-17-009      0.000437  0.000534  
IDM_mhc_240_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        11.3      11.3      ATLAS-SUSY-2018-14    11.3      11.3          CMS-EXO-13-006      0.704     0.857     
IDM_mhc_240_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        72.5      72.5      ATLAS-SUSY-2018-14    72.5      72.5          CMS-SUS-17-009      6.97e-05  8.51e-05  
IDM_mhc_240_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        2.9       2.9       ATLAS-SUSY-2018-14    2.9       2.9           CMS-EXO-13-006      1.24      1.51      
IDM_mhc_240_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        64.4      64.4      ATLAS-SUSY-2018-14    64.4      64.4          CMS-SUS-17-009      4.4e-05   5.38e-05  
IDM_mhc_240_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha    CMS-EXO-13-006            2.31      2.8       ATLAS-SUSY-2016-32    1.49      1.49          CMS-EXO-13-006      2.31      2.8       
IDM_mhc_240_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        59.3      59.3      ATLAS-SUSY-2018-14    59.3      59.3          CMS-SUS-17-009      2.78e-05  3.39e-05  
IDM_mhc_240_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            3.49      4.24      ATLAS-SUSY-2016-32    2.86      2.86          CMS-EXO-13-006      3.49      4.24      
IDM_mhc_240_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        54.6      54.6      ATLAS-SUSY-2018-14    54.6      54.6          CMS-EXO-13-006      6.39e-05  7.77e-05  
IDM_mhc_240_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        5.23      5.23      ATLAS-SUSY-2016-32    5.23      5.23          CMS-EXO-13-006      5.1       6.2       
IDM_mhc_240_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        50        50        ATLAS-SUSY-2018-14    50        50            CMS-EXO-13-006      0.000244  0.000297  
IDM_mhc_240_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        8.94      8.94      ATLAS-SUSY-2016-32    8.94      8.94          CMS-EXO-13-006      6.71      8.16      
IDM_mhc_240_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        45.3      45.3      ATLAS-SUSY-2018-14    45.3      45.3          CMS-EXO-13-006      0.0028    0.0034    
IDM_mhc_260_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        11.7      11.7      ATLAS-SUSY-2016-32    11.7      11.7          CMS-EXO-13-006      6.36      7.74      
IDM_mhc_260_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        16.8      16.8      ATLAS-SUSY-2016-32    16.8      16.8          CMS-EXO-13-006      7.56      9.19      
IDM_mhc_260_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        21.9      21.9      ATLAS-SUSY-2016-32    21.9      21.9          CMS-EXO-13-006      8.79      10.7      
IDM_mhc_260_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        7.67      7.67      ATLAS-SUSY-2016-32    7.67      7.67          CMS-EXO-13-006      5.22      6.34      
IDM_mhc_260_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        27.2      27.2      ATLAS-SUSY-2016-32    27.2      27.2          CMS-EXO-13-006      10        12.2      
IDM_mhc_260_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        32.4      32.4      ATLAS-SUSY-2016-32    32.4      32.4          CMS-EXO-13-006      10.7      13        
IDM_mhc_260_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        37.5      37.5      ATLAS-SUSY-2016-32    37.5      37.5          CMS-EXO-13-006      11.4      13.8      
IDM_mhc_260_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        42.4      42.4      ATLAS-SUSY-2016-32    42.4      42.4          CMS-EXO-13-006      12        14.5      
IDM_mhc_260_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        47.4      47.4      ATLAS-SUSY-2016-32    47.4      47.4          CMS-EXO-13-006      12.6      15.3      
IDM_mhc_260_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        52.3      52.3      ATLAS-SUSY-2016-32    52.3      52.3          CMS-EXO-13-006      13.2      16        
IDM_mhc_260_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        56.2      56.2      ATLAS-SUSY-2016-32    56.2      56.2          CMS-EXO-13-006      13.4      16.3      
IDM_mhc_260_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        58.2      58.2      ATLAS-SUSY-2016-32    58.2      58.2          CMS-EXO-13-006      13.5      16.4      
IDM_mhc_260_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        60.2      60.2      ATLAS-SUSY-2016-32    60.2      60.2          CMS-EXO-13-006      13.6      16.5      
IDM_mhc_260_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2016-32        54.2      54.2      ATLAS-SUSY-2016-32    54.2      54.2          CMS-EXO-13-006      13.3      16.1      
IDM_mhc_260_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        62.1      62.1      ATLAS-SUSY-2016-32    62.1      62.1          CMS-EXO-13-006      13.7      16.7      
IDM_mhc_260_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        64.2      64.2      ATLAS-SUSY-2016-32    64.2      64.2          CMS-EXO-13-006      13.8      16.8      
IDM_mhc_260_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        66.2      66.2      ATLAS-SUSY-2016-32    66.2      66.2          CMS-EXO-13-006      13.9      16.9      
IDM_mhc_260_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        68.3      68.3      ATLAS-SUSY-2016-32    68.3      68.3          CMS-EXO-13-006      14        17        
IDM_mhc_260_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        68.4      68.4      ATLAS-SUSY-2016-32    68.4      68.4          CMS-EXO-13-006      14.1      17.2      
IDM_mhc_260_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        68.5      68.5      ATLAS-SUSY-2016-32    68.5      68.5          CMS-EXO-13-006      14.2      17.3      
IDM_mhc_260_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        68.5      68.5      ATLAS-SUSY-2016-32    68.5      68.5          CMS-EXO-13-006      14.4      17.6      
IDM_mhc_260_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        68.6      68.6      ATLAS-SUSY-2016-32    68.6      68.6          CMS-EXO-13-006      14.6      17.7      
IDM_mhc_260_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        68.6      68.6      ATLAS-SUSY-2016-32    68.6      68.6          CMS-EXO-13-006      14.7      17.8      
IDM_mhc_260_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha         ATLAS-SUSY-2016-32        68.5      68.5      ATLAS-SUSY-2016-32    68.5      68.5          CMS-EXO-13-006      14.3      17.4      
IDM_mhc_260_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        68.6      68.6      ATLAS-SUSY-2016-32    68.6      68.6          CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        68.7      68.7      ATLAS-SUSY-2016-32    68.7      68.7          CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        68.7      68.7      ATLAS-SUSY-2016-32    68.7      68.7          CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        68.7      68.7      ATLAS-SUSY-2016-32    68.7      68.7          CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        68.7      68.7      ATLAS-SUSY-2016-32    68.7      68.7          CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        68.8      68.8      ATLAS-SUSY-2016-32    68.8      68.8          CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        68.8      68.8      ATLAS-SUSY-2016-32    68.8      68.8          CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        68.9      68.9      ATLAS-SUSY-2016-32    68.9      68.9          CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        68.9      68.9      ATLAS-SUSY-2016-32    68.9      68.9          CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        68.8      68.8      ATLAS-SUSY-2016-32    68.8      68.8          CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        68.9      68.9      ATLAS-SUSY-2016-32    68.9      68.9          CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        69        69        ATLAS-SUSY-2016-32    69        69            CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        69        69        ATLAS-SUSY-2016-32    69        69            CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        69        69        ATLAS-SUSY-2016-32    69        69            CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        69        69        ATLAS-SUSY-2016-32    69        69            CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        69.1      69.1      ATLAS-SUSY-2016-32    69.1      69.1          CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        69.1      69.1      ATLAS-SUSY-2016-32    69.1      69.1          CMS-EXO-13-006      14.8      18        
IDM_mhc_260_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        31.7      31.7      ATLAS-SUSY-2018-14    31.7      31.7          CMS-EXO-13-006      0.0145    0.0177    
IDM_mhc_260_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        81.4      81.4      ATLAS-SUSY-2018-14    81.4      81.4          CMS-SUS-17-009      0.000328  0.000416  
IDM_mhc_260_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        25.4      25.4      ATLAS-SUSY-2018-14    25.4      25.4          CMS-EXO-13-006      0.0389    0.0473    
IDM_mhc_260_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        75.4      75.4      ATLAS-SUSY-2018-14    75.4      75.4          CMS-SUS-17-009      0.000207  0.000263  
IDM_mhc_260_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        19.2      19.2      ATLAS-SUSY-2018-14    19.2      19.2          CMS-EXO-13-006      0.135     0.164     
IDM_mhc_260_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        69.5      69.5      ATLAS-SUSY-2018-14    69.5      69.5          CMS-SUS-17-009      0.000131  0.000166  
IDM_mhc_260_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        37.9      37.9      ATLAS-SUSY-2018-14    37.9      37.9          CMS-EXO-13-006      0.00272   0.00331   
IDM_mhc_260_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        87.3      87.3      ATLAS-SUSY-2018-14    87.3      87.3          CMS-SUS-17-009      0.000519  0.000658  
IDM_mhc_260_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        13        13        ATLAS-SUSY-2018-14    13        13            CMS-EXO-13-006      0.267     0.325     
IDM_mhc_260_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        63.5      63.5      ATLAS-SUSY-2018-14    63.5      63.5          CMS-SUS-17-009      8.27e-05  0.000105  
IDM_mhc_260_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        6.78      6.78      ATLAS-SUSY-2018-14    6.78      6.78          CMS-EXO-13-006      0.658     0.8       
IDM_mhc_260_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        57.6      57.6      ATLAS-SUSY-2018-14    57.6      57.6          CMS-SUS-17-009      5.22e-05  6.63e-05  
IDM_mhc_260_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha    CMS-EXO-13-006            1.14      1.39      ATLAS-SUSY-2016-32    0.59      0.59          CMS-EXO-13-006      1.14      1.39      
IDM_mhc_260_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        52        52        ATLAS-SUSY-2018-14    52        52            CMS-SUS-17-009      3.3e-05   4.18e-05  
IDM_mhc_260_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            1.92      2.34      ATLAS-SUSY-2016-32    1.31      1.31          CMS-EXO-13-006      1.92      2.34      
IDM_mhc_260_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        48.6      48.6      ATLAS-SUSY-2018-14    48.6      48.6          CMS-SUS-17-009      2.08e-05  2.64e-05  
IDM_mhc_260_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            2.93      3.56      ATLAS-SUSY-2016-32    2.66      2.66          CMS-EXO-13-006      2.93      3.56      
IDM_mhc_260_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        45.1      45.1      ATLAS-SUSY-2018-14    45.1      45.1          CMS-EXO-13-006      9.59e-05  0.000117  
IDM_mhc_260_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha   CMS-PAS-EXO-16-036        4.74      -1        ATLAS-SUSY-2016-32    4.44      4.44          CMS-EXO-13-006      4.07      4.95      
IDM_mhc_260_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        41.7      41.7      ATLAS-SUSY-2018-14    41.7      41.7          CMS-EXO-13-006      0.000235  0.000285  
IDM_mhc_280_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        6.73      6.73      ATLAS-SUSY-2016-32    6.73      6.73          CMS-EXO-13-006      4.34      5.28      
IDM_mhc_280_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        10.3      10.3      ATLAS-SUSY-2016-32    10.3      10.3          CMS-EXO-13-006      5.23      6.36      
IDM_mhc_280_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        14.3      14.3      ATLAS-SUSY-2016-32    14.3      14.3          CMS-EXO-13-006      6.12      7.45      
IDM_mhc_280_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha       CMS-PAS-EXO-16-036        4.35      -1        ATLAS-SUSY-2016-32    4.24      4.24          CMS-EXO-13-006      3.45      4.2       
IDM_mhc_280_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        18.3      18.3      ATLAS-SUSY-2016-32    18.3      18.3          CMS-EXO-13-006      7.05      8.58      
