#Global results summary (2806 files)
#The most constraining analysis corresponds to the one with largest observed r.
#The most senstive (ATLAS/CMS) analysis corresponds to the one with largest expected r from those analyses for which this information is available.
#filename                                                  MostConstrainingAnalysis  r_max     r_exp     MostSensitive(ATLAS)  r(ATLAS)  r_exp(ATLAS)  MostSensitive(CMS)  r(CMS)    r_exp(CMS)
IDM_mhc_220_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        20.8      20.8      ATLAS-SUSY-2018-14    20.8      20.8          CMS-EXO-13-006      0.000697  0.000847  
IDM_mhc_220_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        9.44      9.44      ATLAS-SUSY-2016-32    9.44      9.44          CMS-EXO-13-006      3         3.65      
IDM_mhc_220_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        18.1      18.1      ATLAS-SUSY-2018-14    18.1      18.1          CMS-EXO-13-006      0.00194   0.00236   
IDM_mhc_240_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        11        11        ATLAS-SUSY-2016-32    11        11            CMS-EXO-13-006      2.84      3.45      
IDM_mhc_240_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        14.3      14.3      ATLAS-SUSY-2016-32    14.3      14.3          CMS-EXO-13-006      3.3       4.01      
IDM_mhc_240_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        17.7      17.7      ATLAS-SUSY-2016-32    17.7      17.7          CMS-EXO-13-006      3.75      4.56      
IDM_mhc_240_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        7.71      7.71      ATLAS-SUSY-2016-32    7.71      7.71          CMS-EXO-13-006      2.36      2.87      
IDM_mhc_240_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        21.1      21.1      ATLAS-SUSY-2016-32    21.1      21.1          CMS-EXO-13-006      4.07      4.95      
IDM_mhc_240_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        24.3      24.3      ATLAS-SUSY-2016-32    24.3      24.3          CMS-EXO-13-006      4.33      5.27      
IDM_mhc_240_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        27.3      27.3      ATLAS-SUSY-2016-32    27.3      27.3          CMS-EXO-13-006      4.6       5.59      
IDM_mhc_240_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        30.3      30.3      ATLAS-SUSY-2016-32    30.3      30.3          CMS-EXO-13-006      4.85      5.9       
IDM_mhc_240_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        33.2      33.2      ATLAS-SUSY-2016-32    33.2      33.2          CMS-EXO-13-006      5.1       6.2       
IDM_mhc_240_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        35.1      35.1      ATLAS-SUSY-2016-32    35.1      35.1          CMS-EXO-13-006      5.2       6.32      
IDM_mhc_240_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        37.9      37.9      ATLAS-SUSY-2016-32    37.9      37.9          CMS-EXO-13-006      5.29      6.43      
IDM_mhc_240_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        39.4      39.4      ATLAS-SUSY-2016-32    39.4      39.4          CMS-EXO-13-006      5.33      6.48      
IDM_mhc_240_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        40.5      40.5      ATLAS-SUSY-2016-32    40.5      40.5          CMS-EXO-13-006      5.38      6.54      
IDM_mhc_240_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2016-32        36.5      36.5      ATLAS-SUSY-2016-32    36.5      36.5          CMS-EXO-13-006      5.24      6.38      
IDM_mhc_240_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        41.4      41.4      ATLAS-SUSY-2016-32    41.4      41.4          CMS-EXO-13-006      5.42      6.59      
IDM_mhc_240_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        42.3      42.3      ATLAS-SUSY-2016-32    42.3      42.3          CMS-EXO-13-006      5.46      6.65      
IDM_mhc_240_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        43.2      43.2      ATLAS-SUSY-2016-32    43.2      43.2          CMS-EXO-13-006      5.51      6.7       
IDM_mhc_240_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        43.6      43.6      ATLAS-SUSY-2016-32    43.6      43.6          CMS-EXO-13-006      5.55      6.76      
IDM_mhc_240_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        43.7      43.7      ATLAS-SUSY-2016-32    43.7      43.7          CMS-EXO-13-006      5.6       6.81      
IDM_mhc_240_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        43.8      43.8      ATLAS-SUSY-2016-32    43.8      43.8          CMS-EXO-13-006      5.64      6.86      
IDM_mhc_240_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        44.1      44.1      ATLAS-SUSY-2016-32    44.1      44.1          CMS-EXO-13-006      5.74      6.98      
IDM_mhc_240_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        44.2      44.2      ATLAS-SUSY-2016-32    44.2      44.2          CMS-EXO-13-006      5.78      7.03      
IDM_mhc_240_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        44.4      44.4      ATLAS-SUSY-2016-32    44.4      44.4          CMS-EXO-13-006      5.83      7.09      
IDM_mhc_240_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha         ATLAS-SUSY-2016-32        44        44        ATLAS-SUSY-2016-32    44        44            CMS-EXO-13-006      5.69      6.92      
IDM_mhc_240_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        44.5      44.5      ATLAS-SUSY-2016-32    44.5      44.5          CMS-EXO-13-006      5.84      7.11      
IDM_mhc_240_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        44.6      44.6      ATLAS-SUSY-2016-32    44.6      44.6          CMS-EXO-13-006      5.84      7.11      
IDM_mhc_240_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        44.6      44.6      ATLAS-SUSY-2016-32    44.6      44.6          CMS-EXO-13-006      5.84      7.11      
IDM_mhc_240_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        44.7      44.7      ATLAS-SUSY-2016-32    44.7      44.7          CMS-EXO-13-006      5.84      7.11      
IDM_mhc_240_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        44.7      44.7      ATLAS-SUSY-2016-32    44.7      44.7          CMS-EXO-13-006      5.85      7.11      
IDM_mhc_240_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        44.7      44.7      ATLAS-SUSY-2016-32    44.7      44.7          CMS-EXO-13-006      5.85      7.11      
IDM_mhc_240_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        44.8      44.8      ATLAS-SUSY-2016-32    44.8      44.8          CMS-EXO-13-006      5.85      7.11      
IDM_mhc_240_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        44.8      44.8      ATLAS-SUSY-2016-32    44.8      44.8          CMS-EXO-13-006      5.85      7.11      
IDM_mhc_240_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        44.9      44.9      ATLAS-SUSY-2016-32    44.9      44.9          CMS-EXO-13-006      5.85      7.11      
IDM_mhc_240_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        44.8      44.8      ATLAS-SUSY-2016-32    44.8      44.8          CMS-EXO-13-006      5.85      7.11      
IDM_mhc_240_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        44.9      44.9      ATLAS-SUSY-2016-32    44.9      44.9          CMS-EXO-13-006      5.85      7.11      
IDM_mhc_240_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        44.9      44.9      ATLAS-SUSY-2016-32    44.9      44.9          CMS-EXO-13-006      5.85      7.11      
IDM_mhc_240_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        44.9      44.9      ATLAS-SUSY-2016-32    44.9      44.9          CMS-EXO-13-006      5.85      7.11      
IDM_mhc_240_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        44.9      44.9      ATLAS-SUSY-2016-32    44.9      44.9          CMS-EXO-13-006      5.85      7.11      
IDM_mhc_240_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        44.9      44.9      ATLAS-SUSY-2016-32    44.9      44.9          CMS-EXO-13-006      5.85      7.11      
IDM_mhc_240_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        44.9      44.9      ATLAS-SUSY-2016-32    44.9      44.9          CMS-EXO-13-006      5.85      7.11      
IDM_mhc_240_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        44.9      44.9      ATLAS-SUSY-2016-32    44.9      44.9          CMS-EXO-13-006      5.85      7.11      
IDM_mhc_240_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        12.8      12.8      ATLAS-SUSY-2018-14    12.8      12.8          CMS-EXO-13-006      0.0105    0.0128    
IDM_mhc_240_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        42.9      42.9      ATLAS-SUSY-2018-14    42.9      42.9          CMS-SUS-17-009      8.66e-05  7.71e-05  
IDM_mhc_240_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        10        10        ATLAS-SUSY-2018-14    10        10            CMS-EXO-13-006      0.0348    0.0424    
IDM_mhc_240_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        38.5      38.5      ATLAS-SUSY-2018-14    38.5      38.5          CMS-SUS-17-009      5.47e-05  4.87e-05  
IDM_mhc_240_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        7.03      7.03      ATLAS-SUSY-2018-14    7.03      7.03          CMS-EXO-13-006      0.0798    0.0971    
IDM_mhc_240_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        33.9      33.9      ATLAS-SUSY-2018-14    33.9      33.9          CMS-SUS-17-009      3.46e-05  3.08e-05  
IDM_mhc_240_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        14.7      14.7      ATLAS-SUSY-2018-14    14.7      14.7          CMS-EXO-13-006      0.00224   0.00272   
IDM_mhc_240_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        46.1      46.1      ATLAS-SUSY-2018-14    46.1      46.1          CMS-SUS-17-009      0.000137  0.000122  
IDM_mhc_240_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        4.06      4.06      ATLAS-SUSY-2018-14    4.06      4.06          CMS-EXO-13-006      0.187     0.227     
IDM_mhc_240_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        29.3      29.3      ATLAS-SUSY-2018-14    29.3      29.3          CMS-SUS-17-009      2.18e-05  1.94e-05  
IDM_mhc_240_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        1.1       1.1       ATLAS-SUSY-2018-14    1.1       1.1           CMS-EXO-13-006      0.331     0.403     
IDM_mhc_240_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        24.8      24.8      ATLAS-SUSY-2018-14    24.8      24.8          CMS-SUS-17-009      1.38e-05  1.23e-05  
IDM_mhc_240_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        1.15      1.15      ATLAS-SUSY-2016-32    1.15      1.15          CMS-EXO-13-006      0.627     0.763     
IDM_mhc_240_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        22.5      22.5      ATLAS-SUSY-2018-14    22.5      22.5          CMS-SUS-17-009      8.7e-06   7.74e-06  
IDM_mhc_240_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        2.02      2.02      ATLAS-SUSY-2016-32    2.02      2.02          CMS-EXO-13-006      0.958     1.17      
IDM_mhc_240_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        20.5      20.5      ATLAS-SUSY-2018-14    20.5      20.5          CMS-EXO-13-006      1.48e-05  1.8e-05   
IDM_mhc_240_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        3.55      3.55      ATLAS-SUSY-2016-32    3.55      3.55          CMS-EXO-13-006      1.41      1.72      
IDM_mhc_240_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        18.6      18.6      ATLAS-SUSY-2018-14    18.6      18.6          CMS-EXO-13-006      5.7e-05   6.93e-05  
IDM_mhc_240_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        5.38      5.38      ATLAS-SUSY-2016-32    5.38      5.38          CMS-EXO-13-006      1.88      2.29      
IDM_mhc_240_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        16.7      16.7      ATLAS-SUSY-2018-14    16.7      16.7          CMS-EXO-13-006      0.000685  0.000833  
IDM_mhc_260_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        6.81      6.81      ATLAS-SUSY-2016-32    6.81      6.81          CMS-EXO-13-006      1.83      2.23      
IDM_mhc_260_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        9.3       9.3       ATLAS-SUSY-2016-32    9.3       9.3           CMS-EXO-13-006      2.19      2.66      
IDM_mhc_260_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        12        12        ATLAS-SUSY-2016-32    12        12            CMS-EXO-13-006      2.55      3.1       
IDM_mhc_260_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        4.66      4.66      ATLAS-SUSY-2016-32    4.66      4.66          CMS-EXO-13-006      1.49      1.81      
IDM_mhc_260_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        14.7      14.7      ATLAS-SUSY-2016-32    14.7      14.7          CMS-EXO-13-006      2.92      3.55      
IDM_mhc_260_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        17.3      17.3      ATLAS-SUSY-2016-32    17.3      17.3          CMS-EXO-13-006      3.12      3.8       
IDM_mhc_260_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        20        20        ATLAS-SUSY-2016-32    20        20            CMS-EXO-13-006      3.32      4.04      
IDM_mhc_260_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        22.3      22.3      ATLAS-SUSY-2016-32    22.3      22.3          CMS-EXO-13-006      3.51      4.27      
IDM_mhc_260_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        24.6      24.6      ATLAS-SUSY-2016-32    24.6      24.6          CMS-EXO-13-006      3.7       4.5       
IDM_mhc_260_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        27        27        ATLAS-SUSY-2016-32    27        27            CMS-EXO-13-006      3.89      4.73      
IDM_mhc_260_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        29.4      29.4      ATLAS-SUSY-2016-32    29.4      29.4          CMS-EXO-13-006      3.96      4.81      
IDM_mhc_260_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        30.5      30.5      ATLAS-SUSY-2016-32    30.5      30.5          CMS-EXO-13-006      3.99      4.85      
IDM_mhc_260_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        31.7      31.7      ATLAS-SUSY-2016-32    31.7      31.7          CMS-EXO-13-006      4.02      4.89      
IDM_mhc_260_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2016-32        28.3      28.3      ATLAS-SUSY-2016-32    28.3      28.3          CMS-EXO-13-006      3.92      4.77      
IDM_mhc_260_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        32.5      32.5      ATLAS-SUSY-2016-32    32.5      32.5          CMS-EXO-13-006      4.05      4.93      
IDM_mhc_260_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        33.1      33.1      ATLAS-SUSY-2016-32    33.1      33.1          CMS-EXO-13-006      4.09      4.97      
IDM_mhc_260_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        33.9      33.9      ATLAS-SUSY-2016-32    33.9      33.9          CMS-EXO-13-006      4.12      5.01      
IDM_mhc_260_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        34.6      34.6      ATLAS-SUSY-2016-32    34.6      34.6          CMS-EXO-13-006      4.15      5.05      
IDM_mhc_260_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        34.8      34.8      ATLAS-SUSY-2016-32    34.8      34.8          CMS-EXO-13-006      4.19      5.09      
IDM_mhc_260_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        34.9      34.9      ATLAS-SUSY-2016-32    34.9      34.9          CMS-EXO-13-006      4.22      5.13      
IDM_mhc_260_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        35.1      35.1      ATLAS-SUSY-2016-32    35.1      35.1          CMS-EXO-13-006      4.29      5.22      
IDM_mhc_260_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        35.2      35.2      ATLAS-SUSY-2016-32    35.2      35.2          CMS-EXO-13-006      4.33      5.26      
IDM_mhc_260_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        35.3      35.3      ATLAS-SUSY-2016-32    35.3      35.3          CMS-EXO-13-006      4.36      5.3       
IDM_mhc_260_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha         ATLAS-SUSY-2016-32        35        35        ATLAS-SUSY-2016-32    35        35            CMS-EXO-13-006      4.26      5.18      
IDM_mhc_260_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        35.4      35.4      ATLAS-SUSY-2016-32    35.4      35.4          CMS-EXO-13-006      4.39      5.34      
IDM_mhc_260_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        35.5      35.5      ATLAS-SUSY-2016-32    35.5      35.5          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        35.6      35.6      ATLAS-SUSY-2016-32    35.6      35.6          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        35.6      35.6      ATLAS-SUSY-2016-32    35.6      35.6          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        35.6      35.6      ATLAS-SUSY-2016-32    35.6      35.6          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        35.6      35.6      ATLAS-SUSY-2016-32    35.6      35.6          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        35.7      35.7      ATLAS-SUSY-2016-32    35.7      35.7          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        35.7      35.7      ATLAS-SUSY-2016-32    35.7      35.7          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        35.8      35.8      ATLAS-SUSY-2016-32    35.8      35.8          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        35.7      35.7      ATLAS-SUSY-2016-32    35.7      35.7          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        35.8      35.8      ATLAS-SUSY-2016-32    35.8      35.8          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        35.8      35.8      ATLAS-SUSY-2016-32    35.8      35.8          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        35.8      35.8      ATLAS-SUSY-2016-32    35.8      35.8          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        35.8      35.8      ATLAS-SUSY-2016-32    35.8      35.8          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        35.8      35.8      ATLAS-SUSY-2016-32    35.8      35.8          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        35.8      35.8      ATLAS-SUSY-2016-32    35.8      35.8          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        35.8      35.8      ATLAS-SUSY-2016-32    35.8      35.8          CMS-EXO-13-006      4.4       5.35      
IDM_mhc_260_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        11.1      11.1      ATLAS-SUSY-2018-14    11.1      11.1          CMS-EXO-13-006      0.00356   0.00433   
IDM_mhc_260_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        35.7      35.7      ATLAS-SUSY-2018-14    35.7      35.7          CMS-SUS-17-009      0.000106  9.47e-05  
IDM_mhc_260_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        8.94      8.94      ATLAS-SUSY-2018-14    8.94      8.94          CMS-EXO-13-006      0.00966   0.0117    
IDM_mhc_260_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        32.4      32.4      ATLAS-SUSY-2018-14    32.4      32.4          CMS-SUS-17-009      6.67e-05  5.98e-05  
IDM_mhc_260_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        6.75      6.75      ATLAS-SUSY-2018-14    6.75      6.75          CMS-EXO-13-006      0.0348    0.0424    
IDM_mhc_260_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        29        29        ATLAS-SUSY-2018-14    29        29            CMS-SUS-17-009      4.22e-05  3.78e-05  
IDM_mhc_260_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        13.3      13.3      ATLAS-SUSY-2018-14    13.3      13.3          CMS-EXO-13-006      0.000662  0.000805  
IDM_mhc_260_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        39.1      39.1      ATLAS-SUSY-2018-14    39.1      39.1          CMS-SUS-17-009      0.000167  0.00015   
IDM_mhc_260_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        4.56      4.56      ATLAS-SUSY-2018-14    4.56      4.56          CMS-EXO-13-006      0.0689    0.0838    
IDM_mhc_260_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        25.6      25.6      ATLAS-SUSY-2018-14    25.6      25.6          CMS-SUS-17-009      2.66e-05  2.39e-05  
IDM_mhc_260_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        2.38      2.38      ATLAS-SUSY-2018-14    2.38      2.38          CMS-EXO-13-006      0.174     0.212     
IDM_mhc_260_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        22.2      22.2      ATLAS-SUSY-2018-14    22.2      22.2          CMS-SUS-17-009      1.68e-05  1.51e-05  
IDM_mhc_260_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        0.604     0.604     ATLAS-SUSY-2016-32    0.604     0.604         CMS-EXO-13-006      0.309     0.376     
IDM_mhc_260_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        19.1      19.1      ATLAS-SUSY-2018-14    19.1      19.1          CMS-SUS-17-009      1.06e-05  9.52e-06  
IDM_mhc_260_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        1         1         ATLAS-SUSY-2016-32    1         1             CMS-EXO-13-006      0.526     0.64      
IDM_mhc_260_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        17.7      17.7      ATLAS-SUSY-2018-14    17.7      17.7          CMS-SUS-17-009      6.7e-06   6.01e-06  
IDM_mhc_260_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        1.98      1.98      ATLAS-SUSY-2016-32    1.98      1.98          CMS-EXO-13-006      0.81      0.985     
