#Global results summary (2806 files)
#The most constraining analysis corresponds to the one with largest observed r.
#The most senstive (ATLAS/CMS) analysis corresponds to the one with largest expected r from those analyses for which this information is available.
#filename                                                  MostConstrainingAnalysis  r_max     r_exp     MostSensitive(ATLAS)  r(ATLAS)  r_exp(ATLAS)  MostSensitive(CMS)  r(CMS)    r_exp(CMS)
IDM_mhc_300_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        10.7      10.1      ATLAS-SUSY-2016-32    10.4      10.4          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        10.7      10.1      ATLAS-SUSY-2016-32    10.4      10.4          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        10.7      10.1      ATLAS-SUSY-2016-32    10.4      10.4          CMS-EXO-13-006      2.57      3.12      
IDM_mhc_300_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        7.99      7.99      ATLAS-SUSY-2018-14    7.99      7.99          CMS-EXO-13-006      0.000302  0.000367  
IDM_mhc_300_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        24.7      24.7      ATLAS-SUSY-2018-14    24.7      24.7          CMS-SUS-17-009      0.000136  0.000125  
IDM_mhc_300_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        6.73      6.73      ATLAS-SUSY-2018-14    6.73      6.73          CMS-EXO-13-006      0.00102   0.00124   
IDM_mhc_300_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        22.8      22.8      ATLAS-SUSY-2018-14    22.8      22.8          CMS-SUS-17-009      8.57e-05  7.93e-05  
IDM_mhc_300_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        5.47      5.47      ATLAS-SUSY-2018-14    5.47      5.47          CMS-EXO-13-006      0.00462   0.00562   
IDM_mhc_300_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        20.9      20.9      ATLAS-SUSY-2018-14    20.9      20.9          CMS-SUS-17-009      5.42e-05  5.01e-05  
IDM_mhc_300_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        9.24      9.24      ATLAS-SUSY-2018-14    9.24      9.24          CMS-EXO-13-006      2.46e-05  2.99e-05  
IDM_mhc_300_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        26.7      26.7      ATLAS-SUSY-2018-14    26.7      26.7          CMS-SUS-17-009      0.000214  0.000198  
IDM_mhc_300_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        4.22      4.22      ATLAS-SUSY-2018-14    4.22      4.22          CMS-EXO-13-006      0.0153    0.0187    
IDM_mhc_300_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        18.9      18.9      ATLAS-SUSY-2018-14    18.9      18.9          CMS-SUS-17-009      3.42e-05  3.17e-05  
IDM_mhc_300_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        2.96      2.96      ATLAS-SUSY-2018-14    2.96      2.96          CMS-EXO-13-006      0.035     0.0426    
IDM_mhc_300_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        17        17        ATLAS-SUSY-2018-14    17        17            CMS-SUS-17-009      2.16e-05  2e-05     
IDM_mhc_300_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        1.7       1.7       ATLAS-SUSY-2018-14    1.7       1.7           CMS-EXO-13-006      0.0837    0.102     
IDM_mhc_300_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        15        15        ATLAS-SUSY-2018-14    15        15            CMS-SUS-17-009      1.37e-05  1.26e-05  
IDM_mhc_300_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        0.448     0.448     ATLAS-SUSY-2018-14    0.448     0.448         CMS-EXO-13-006      0.146     0.178     
IDM_mhc_300_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        13.1      13.1      ATLAS-SUSY-2018-14    13.1      13.1          CMS-SUS-17-009      8.62e-06  7.98e-06  
IDM_mhc_300_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            0.275     0.334     ATLAS-SUSY-2016-32    0.136     0.136         CMS-EXO-13-006      0.275     0.334     
IDM_mhc_300_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        11.8      11.8      ATLAS-SUSY-2018-14    11.8      11.8          CMS-SUS-17-009      5.44e-06  5.03e-06  
IDM_mhc_300_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            0.424     0.516     ATLAS-SUSY-2016-32    0.271     0.271         CMS-EXO-13-006      0.424     0.516     
IDM_mhc_300_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        10.5      10.5      ATLAS-SUSY-2018-14    10.5      10.5          CMS-EXO-13-006      6.27e-06  7.63e-06  
IDM_mhc_320_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            0.546     0.664     ATLAS-SUSY-2016-32    0.507     0.507         CMS-EXO-13-006      0.546     0.664     
IDM_mhc_320_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        0.864     0.864     ATLAS-SUSY-2016-32    0.864     0.864         CMS-EXO-13-006      0.708     0.861     
IDM_mhc_320_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        1.33      1.33      ATLAS-SUSY-2016-32    1.33      1.33          CMS-EXO-13-006      0.869     1.06      
IDM_mhc_320_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha       CMS-EXO-13-006            0.392     0.476     ATLAS-SUSY-2016-32    0.293     0.293         CMS-EXO-13-006      0.392     0.476     
IDM_mhc_320_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        1.91      1.91      ATLAS-SUSY-2016-32    1.91      1.91          CMS-EXO-13-006      1.03      1.25      
IDM_mhc_320_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        2.52      2.52      ATLAS-SUSY-2016-32    2.52      2.52          CMS-EXO-13-006      1.19      1.45      
IDM_mhc_320_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        3.14      3.14      ATLAS-SUSY-2016-32    3.14      3.14          CMS-EXO-13-006      1.34      1.63      
IDM_mhc_320_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        3.75      3.75      ATLAS-SUSY-2016-32    3.75      3.75          CMS-EXO-13-006      1.42      1.73      
IDM_mhc_320_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        4.36      4.36      ATLAS-SUSY-2016-32    4.36      4.36          CMS-EXO-13-006      1.51      1.84      
IDM_mhc_320_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        4.98      4.98      ATLAS-SUSY-2016-32    4.98      4.98          CMS-EXO-13-006      1.6       1.94      
IDM_mhc_320_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        6.13      6.13      ATLAS-SUSY-2016-32    6.13      6.13          CMS-EXO-13-006      1.76      2.14      
IDM_mhc_320_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        6.41      6.2       ATLAS-SUSY-2016-32    6.4       6.4           CMS-EXO-13-006      1.78      2.16      
IDM_mhc_320_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        6.81      6.6       ATLAS-SUSY-2016-32    6.67      6.67          CMS-EXO-13-006      1.79      2.18      
IDM_mhc_320_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2016-32        5.59      5.59      ATLAS-SUSY-2016-32    5.59      5.59          CMS-EXO-13-006      1.69      2.05      
IDM_mhc_320_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        7.15      6.93      ATLAS-SUSY-2016-32    6.93      6.93          CMS-EXO-13-006      1.8       2.2       
IDM_mhc_320_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        7.44      7.2       ATLAS-SUSY-2016-32    7.2       7.2           CMS-EXO-13-006      1.82      2.21      
IDM_mhc_320_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        7.67      7.42      ATLAS-SUSY-2016-32    7.47      7.47          CMS-EXO-13-006      1.83      2.23      
IDM_mhc_320_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        7.86      7.61      ATLAS-SUSY-2016-32    7.68      7.68          CMS-EXO-13-006      1.85      2.25      
IDM_mhc_320_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        8.01      7.76      ATLAS-SUSY-2016-32    7.89      7.89          CMS-EXO-13-006      1.87      2.27      
IDM_mhc_320_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        8.14      7.88      ATLAS-SUSY-2016-32    8.08      8.08          CMS-EXO-13-006      1.88      2.29      
IDM_mhc_320_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        8.32      8.05      ATLAS-SUSY-2016-32    8.12      8.12          CMS-EXO-13-006      1.91      2.32      
IDM_mhc_320_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        8.38      8.11      ATLAS-SUSY-2016-32    8.13      8.13          CMS-EXO-13-006      1.93      2.34      
IDM_mhc_320_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        8.43      8.16      ATLAS-SUSY-2016-32    8.43      8.16          CMS-EXO-13-006      1.94      2.36      
IDM_mhc_320_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha         ATLAS-SUSY-2016-32        8.24      7.97      ATLAS-SUSY-2016-32    8.1       8.1           CMS-EXO-13-006      1.9       2.31      
IDM_mhc_320_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        8.47      8.2       ATLAS-SUSY-2016-32    8.47      8.2           CMS-EXO-13-006      1.96      2.38      
IDM_mhc_320_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        8.51      8.23      ATLAS-SUSY-2016-32    8.51      8.23          CMS-EXO-13-006      1.97      2.4       
IDM_mhc_320_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        8.53      8.26      ATLAS-SUSY-2016-32    8.53      8.26          CMS-EXO-13-006      1.98      2.41      
IDM_mhc_320_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        8.55      8.28      ATLAS-SUSY-2016-32    8.55      8.28          CMS-EXO-13-006      1.98      2.41      
IDM_mhc_320_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        8.57      8.3       ATLAS-SUSY-2016-32    8.57      8.3           CMS-EXO-13-006      1.98      2.41      
IDM_mhc_320_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        8.58      8.31      ATLAS-SUSY-2016-32    8.58      8.31          CMS-EXO-13-006      1.98      2.41      
IDM_mhc_320_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        8.6       8.33      ATLAS-SUSY-2016-32    8.6       8.33          CMS-EXO-13-006      1.98      2.41      
IDM_mhc_320_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        8.61      8.33      ATLAS-SUSY-2016-32    8.61      8.33          CMS-EXO-13-006      1.98      2.41      
IDM_mhc_320_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        8.61      8.34      ATLAS-SUSY-2016-32    8.61      8.34          CMS-EXO-13-006      1.98      2.41      
IDM_mhc_320_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        8.59      8.32      ATLAS-SUSY-2016-32    8.59      8.32          CMS-EXO-13-006      1.98      2.41      
IDM_mhc_320_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        8.62      8.34      ATLAS-SUSY-2016-32    8.62      8.34          CMS-EXO-13-006      1.99      2.41      
IDM_mhc_320_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        8.62      8.35      ATLAS-SUSY-2016-32    8.62      8.35          CMS-EXO-13-006      1.99      2.41      
IDM_mhc_320_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        8.62      8.35      ATLAS-SUSY-2016-32    8.62      8.35          CMS-EXO-13-006      1.99      2.41      
IDM_mhc_320_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        8.63      8.35      ATLAS-SUSY-2016-32    8.63      8.35          CMS-EXO-13-006      1.99      2.41      
IDM_mhc_320_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        8.63      8.35      ATLAS-SUSY-2016-32    8.63      8.35          CMS-EXO-13-006      1.99      2.41      
IDM_mhc_320_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        8.63      8.35      ATLAS-SUSY-2016-32    8.63      8.35          CMS-EXO-13-006      1.99      2.41      
IDM_mhc_320_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        8.63      8.35      ATLAS-SUSY-2016-32    8.63      8.35          CMS-EXO-13-006      1.99      2.41      
IDM_mhc_320_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        6.74      6.74      ATLAS-SUSY-2018-14    6.74      6.74          CMS-EXO-13-006      6.65e-05  8.09e-05  
IDM_mhc_320_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        20.9      20.9      ATLAS-SUSY-2018-14    20.9      20.9          CMS-SUS-17-009      0.000149  0.000142  
IDM_mhc_320_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        5.77      5.77      ATLAS-SUSY-2018-14    5.77      5.77          CMS-EXO-13-006      0.000345  0.00042   
IDM_mhc_320_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        19.4      19.4      ATLAS-SUSY-2018-14    19.4      19.4          CMS-SUS-17-009      9.39e-05  8.97e-05  
IDM_mhc_320_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        4.8       4.8       ATLAS-SUSY-2018-14    4.8       4.8           CMS-EXO-13-006      0.00195   0.00237   
IDM_mhc_320_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        17.9      17.9      ATLAS-SUSY-2018-14    17.9      17.9          CMS-SUS-17-009      5.94e-05  5.67e-05  
IDM_mhc_320_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        7.72      7.72      ATLAS-SUSY-2018-14    7.72      7.72          CMS-EXO-13-006      1.06e-05  1.29e-05  
IDM_mhc_320_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        22.4      22.4      ATLAS-SUSY-2018-14    22.4      22.4          CMS-SUS-17-009      0.000235  0.000224  
IDM_mhc_320_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        3.83      3.83      ATLAS-SUSY-2018-14    3.83      3.83          CMS-EXO-13-006      0.00467   0.00568   
IDM_mhc_320_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        16.4      16.4      ATLAS-SUSY-2018-14    16.4      16.4          CMS-SUS-17-009      3.75e-05  3.59e-05  
IDM_mhc_320_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        2.86      2.86      ATLAS-SUSY-2018-14    2.86      2.86          CMS-EXO-13-006      0.018     0.0219    
IDM_mhc_320_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        14.9      14.9      ATLAS-SUSY-2018-14    14.9      14.9          CMS-SUS-17-009      2.37e-05  2.26e-05  
IDM_mhc_320_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        1.88      1.88      ATLAS-SUSY-2018-14    1.88      1.88          CMS-EXO-13-006      0.0367    0.0446    
IDM_mhc_320_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        13.3      13.3      ATLAS-SUSY-2018-14    13.3      13.3          CMS-SUS-17-009      1.5e-05   1.43e-05  
IDM_mhc_320_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        0.913     0.913     ATLAS-SUSY-2018-14    0.913     0.913         CMS-EXO-13-006      0.0847    0.103     
IDM_mhc_320_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        11.7      11.7      ATLAS-SUSY-2018-14    11.7      11.7          CMS-SUS-17-009      9.46e-06  9.03e-06  
IDM_mhc_320_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            0.154     0.187     ATLAS-SUSY-2016-32    0.0662    0.0662        CMS-EXO-13-006      0.154     0.187     
IDM_mhc_320_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        10.1      10.1      ATLAS-SUSY-2018-14    10.1      10.1          CMS-SUS-17-009      5.97e-06  5.7e-06   
IDM_mhc_320_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            0.253     0.308     ATLAS-SUSY-2016-32    0.138     0.138         CMS-EXO-13-006      0.253     0.308     
IDM_mhc_320_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        8.89      8.89      ATLAS-SUSY-2018-14    8.89      8.89          CMS-SUS-17-009      3.77e-06  3.6e-06   
IDM_mhc_340_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            0.344     0.419     ATLAS-SUSY-2016-32    0.296     0.296         CMS-EXO-13-006      0.344     0.419     
IDM_mhc_340_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        0.527     0.527     ATLAS-SUSY-2016-32    0.527     0.527         CMS-EXO-13-006      0.46      0.56      
IDM_mhc_340_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        0.805     0.805     ATLAS-SUSY-2016-32    0.805     0.805         CMS-EXO-13-006      0.581     0.706     
IDM_mhc_340_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha       CMS-EXO-13-006            0.233     0.283     ATLAS-SUSY-2016-32    0.151     0.151         CMS-EXO-13-006      0.233     0.283     
IDM_mhc_340_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        1.25      1.25      ATLAS-SUSY-2016-32    1.25      1.25          CMS-EXO-13-006      0.702     0.854     
IDM_mhc_340_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        1.72      1.72      ATLAS-SUSY-2016-32    1.72      1.72          CMS-EXO-13-006      0.824     1         
IDM_mhc_340_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        2.2       2.2       ATLAS-SUSY-2016-32    2.2       2.2           CMS-EXO-13-006      0.945     1.15      
IDM_mhc_340_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        2.68      2.68      ATLAS-SUSY-2016-32    2.68      2.68          CMS-EXO-13-006      1.04      1.26      
IDM_mhc_340_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        3.17      3.17      ATLAS-SUSY-2016-32    3.17      3.17          CMS-EXO-13-006      1.1       1.34      
IDM_mhc_340_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        3.65      3.65      ATLAS-SUSY-2016-32    3.65      3.65          CMS-EXO-13-006      1.17      1.42      
IDM_mhc_340_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        4.6       4.6       ATLAS-SUSY-2016-32    4.6       4.6           CMS-EXO-13-006      1.29      1.57      
IDM_mhc_340_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        4.96      4.79      ATLAS-SUSY-2016-32    4.9       4.9           CMS-EXO-13-006      1.33      1.61      
IDM_mhc_340_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        5.31      5.13      ATLAS-SUSY-2016-32    5.31      5.13          CMS-EXO-13-006      1.34      1.63      
IDM_mhc_340_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2016-32        4.13      4.13      ATLAS-SUSY-2016-32    4.13      4.13          CMS-EXO-13-006      1.23      1.5       
IDM_mhc_340_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        5.62      5.42      ATLAS-SUSY-2016-32    5.62      5.42          CMS-EXO-13-006      1.35      1.64      
IDM_mhc_340_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        5.87      5.66      ATLAS-SUSY-2016-32    5.87      5.66          CMS-EXO-13-006      1.36      1.65      
IDM_mhc_340_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        6.07      5.87      ATLAS-SUSY-2016-32    6.07      5.87          CMS-EXO-13-006      1.37      1.67      
IDM_mhc_340_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        6.24      6.03      ATLAS-SUSY-2016-32    6.24      6.03          CMS-EXO-13-006      1.38      1.68      
IDM_mhc_340_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        6.38      6.16      ATLAS-SUSY-2016-32    6.38      6.16          CMS-EXO-13-006      1.39      1.69      
IDM_mhc_340_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        6.49      6.27      ATLAS-SUSY-2016-32    6.49      6.27          CMS-EXO-13-006      1.4       1.71      
IDM_mhc_340_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        6.66      6.43      ATLAS-SUSY-2016-32    6.66      6.43          CMS-EXO-13-006      1.43      1.73      
IDM_mhc_340_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        6.72      6.49      ATLAS-SUSY-2016-32    6.72      6.49          CMS-EXO-13-006      1.44      1.75      
IDM_mhc_340_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        6.76      6.53      ATLAS-SUSY-2016-32    6.76      6.53          CMS-EXO-13-006      1.45      1.76      
IDM_mhc_340_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha         ATLAS-SUSY-2016-32        6.58      6.36      ATLAS-SUSY-2016-32    6.58      6.36          CMS-EXO-13-006      1.42      1.72      
IDM_mhc_340_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        6.8       6.57      ATLAS-SUSY-2016-32    6.8       6.57          CMS-EXO-13-006      1.46      1.78      
IDM_mhc_340_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        6.83      6.6       ATLAS-SUSY-2016-32    6.83      6.6           CMS-EXO-13-006      1.47      1.79      
IDM_mhc_340_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        6.85      6.62      ATLAS-SUSY-2016-32    6.85      6.62          CMS-EXO-13-006      1.48      1.8       
IDM_mhc_340_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        6.87      6.64      ATLAS-SUSY-2016-32    6.87      6.64          CMS-EXO-13-006      1.49      1.81      
IDM_mhc_340_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        6.89      6.65      ATLAS-SUSY-2016-32    6.89      6.65          CMS-EXO-13-006      1.49      1.81      
IDM_mhc_340_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        6.9       6.66      ATLAS-SUSY-2016-32    6.9       6.66          CMS-EXO-13-006      1.49      1.81      
IDM_mhc_340_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        6.92      6.68      ATLAS-SUSY-2016-32    6.92      6.68          CMS-EXO-13-006      1.49      1.81      
IDM_mhc_340_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        6.92      6.68      ATLAS-SUSY-2016-32    6.92      6.68          CMS-EXO-13-006      1.49      1.81      
IDM_mhc_340_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        6.93      6.69      ATLAS-SUSY-2016-32    6.93      6.69          CMS-EXO-13-006      1.49      1.81      
IDM_mhc_340_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        6.91      6.67      ATLAS-SUSY-2016-32    6.91      6.67          CMS-EXO-13-006      1.49      1.81      
IDM_mhc_340_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        6.93      6.69      ATLAS-SUSY-2016-32    6.93      6.69          CMS-EXO-13-006      1.49      1.81      
IDM_mhc_340_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        6.93      6.7       ATLAS-SUSY-2016-32    6.93      6.7           CMS-EXO-13-006      1.49      1.81      
IDM_mhc_340_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        6.94      6.7       ATLAS-SUSY-2016-32    6.94      6.7           CMS-EXO-13-006      1.49      1.81      
IDM_mhc_340_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        6.94      6.7       ATLAS-SUSY-2016-32    6.94      6.7           CMS-EXO-13-006      1.49      1.81      
