SModelS_status Analysis Disp MT_displaced_xsec Tx Tx_weights file r_max theory_pred MASS9000006 MASS37 ctau(37) BR(37)
Non-excluded ATLAS-SUSY-2018-14 0.2481 1.068 TSelSelDisp "{'TSelSelDisp': 0.24815387652617518}" IDM_mhc_560_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.2481 0.005509016 0.0001258 560.0 2.061 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.3705 0.3031 TSelSelDisp "{'TSelSelDisp': 0.37056752891018535}" IDM_mhc_720_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.3705 0.008226599 3.981e-05 720.0 0.393 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.03115 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.38971803619291034, 'THSCPM11': 0.924782758155075, 'THSCPM8': 0.08428065294303885}" IDM_mhc_640_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 1.398 0.1119025 0.02511 640.0 314.214 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 0.05702 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 14.543973263238229, 'THSCPM8': 5.370248444490438, 'THSCPM2b': 3.2763727971484257e-07, 'THSCPM9': 2.7199215658888476e-07}" IDM_mhc_120_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 19.914 20.31251 0.2511 120.0 98172.618 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 1.677 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 20.81326594315711, 'THSCPM8': 6.861396194939209, 'THSCPM2b': 7.739077385394259e-06, 'THSCPM9': 5.992894827693049e-06}" IDM_mhc_100_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 27.674 28.22817 0.01 100.0 5752.972 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.003508 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.10098125767008904, 'THSCPM11': 0.2854452344864454, 'THSCPM8': 0.02206558420344658}" IDM_mhc_820_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 0.4084 0.03267937 0.1 820.0 761.88 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.1261 0.3051 TSelSelDisp "{'TSelSelDisp': 0.1261528505858057}" IDM_mhc_720_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.1261 0.002800593 0.0001584 720.0 1.566 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 4.085 2.101 TSelSelDisp "{'TSelSelDisp': 4.085447036080603}" IDM_mhc_480_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.085 0.09069692 3.981e-06 480.0 0.08888 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0001781 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.03358433371169955, 'THSCPM11': 0.08253661111336716, 'THSCPM8': 0.007300400169681324}" IDM_mhc_980_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 0.1234 0.009873708 0.7943 980.0 4225.416 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.109 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.9896580364611557, 'THSCPM11': 2.1471487708349826, 'THSCPM8': 0.22698640256247313}" IDM_mhc_520_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 3.363 0.2691035 0.01258 520.0 239.474 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.004034 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.0866042571332545, 'THSCPM11': 0.25552113629528395, 'THSCPM8': 0.01962180762715682}" IDM_mhc_840_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.3617 0.02893978 0.07943 840.0 575.297 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.101 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.2969013322107783, 'THSCPM11': 0.7247426715687636, 'THSCPM8': 0.0520114866380355}" IDM_mhc_520_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 1.073 0.08589244 0.0007943 520.0 15.063 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 4.5 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 14.4407720326506, 'THSCPM8': 5.257065946269367, 'THSCPM2b': 2.5531485588777552e-05, 'THSCPM9': 2.1489665821584536e-05}" IDM_mhc_120_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 19.697 20.09184 0.003162 120.0 1233.293 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.004333 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.523105672853158, 'THSCPM11': 3.0948145093794484, 'THSCPM8': 0.3510426734790783}" IDM_mhc_480_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 4.968 0.397517 0.3981 480.0 8888.601 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 7.716 10.841 TSelSelDisp "{'TSelSelDisp': 7.716628677377753}" IDM_mhc_320_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 7.716 0.1713092 1e-05 320.0 0.5085 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1794 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.5155113303283128, 'THSCPM11': 5.984114931538135, 'THSCPM8': 0.7814533455716386}" IDM_mhc_380_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 10.281 0.9252972 0.01584 380.0 568.665 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.5362 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 25.633505660085742, 'THSCPM11': 16.7822820662904, 'THSCPM8': 3.0287821960652566}" IDM_mhc_160_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 45.444 4.090011 0.01995 160.0 4243.59 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.2687 0.1305 TSelSelDisp "{'TSelSelDisp': 0.2687242863232513}" IDM_mhc_840_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.2687 0.005965679 1.258e-05 840.0 0.09135 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 29.494 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.6948490519445922, 'THSCPM11': 4.642236525819156, 'THSCPM8': 0.3744494581456934}" IDM_mhc_240_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 7.711 0.6940382 0.0001 240.0 9.177 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 30.809 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 15.975730065765937, 'THSCPM11': 20.31764167723054, 'THSCPM8': 2.924968027273463}" IDM_mhc_200_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 39.218 3.529651 0.0001995 200.0 26.665 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.707 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.79058391140255, 'THSCPM11': 3.348799972009652, 'THSCPM8': 0.3629102259051985}" IDM_mhc_400_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 5.502 0.4952065 0.001258 400.0 40.685 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.9394 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.008162000908256195, 'THSCPM11': 0.029788049687649993, 'THSCPM8': 0.0008759739967539677}" IDM_mhc_580_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.03882 0.003106082 0.0002511 580.0 3.831 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 2.051 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.5687602210141915, 'THSCPM11': 3.021109791949244, 'THSCPM8': 0.31242578009172767}" IDM_mhc_400_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 4.902 0.4412066 0.001 400.0 32.295 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02979 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.028296493487676756, 'THSCPM11': 0.08627801649533455, 'THSCPM8': 0.005438005385277925}" IDM_mhc_920_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.12 0.009601001 0.006309 920.0 38.094 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1125 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 5.3158365878397085, 'THSCPM11': 8.615814229852576, 'THSCPM8': 1.1927446737062948}" IDM_mhc_340_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 15.124 1.361196 0.03162 340.0 1419.618 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.1431 0.7751 TSelSelDisp "{'TSelSelDisp': 0.14310938515036442}" IDM_mhc_600_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.1431 0.003177028 0.0001584 600.0 2.257 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.06372 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 18.012024049989034, 'THSCPM11': 22.66070700157107, 'THSCPM8': 4.0964886290483715}" IDM_mhc_240_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 44.769 4.02923 0.1 240.0 9177.998 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02721 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.01208002601475728, 'THSCPM11': 0.030892787311182737, 'THSCPM8': 0.0022409206652936205}" IDM_mhc_980_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.04521 0.003617099 0.003981 980.0 21.195 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 2.435 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.3469365306258467, 'THSCPM11': 2.6573868973634323, 'THSCPM8': 0.261584186468024}" IDM_mhc_400_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 4.265 0.3839317 0.0007943 400.0 25.66 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 36.809 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 17.086958598016768, 'THSCPM11': 13.08808097925796, 'THSCPM8': 1.6510020610549316}" IDM_mhc_160_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 31.826 2.864344 0.0002511 160.0 53.476 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.002657 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.0873494461183313, 'THSCPM11': 4.017224422208823, 'THSCPM8': 0.4839727120033883}" IDM_mhc_440_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 6.588 0.5270837 0.7943 440.0 21149.728 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 11.781 274.412 TSelSelDisp "{'TSelSelDisp': 11.781786704973477}" IDM_mhc_120_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 11.781 0.2615557 5.011e-06 120.0 1.953 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 6.541 2.525 TSelSelDisp "{'TSelSelDisp': 6.541465482259626}" IDM_mhc_460_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 6.541 0.1452205 1.258e-06 460.0 0.03064 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.3485 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.14540721101956125, 'THSCPM11': 0.3814414427245389, 'THSCPM8': 0.026886892517879936}" IDM_mhc_640_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.5537 0.04429884 0.001584 640.0 19.831 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.0 3.215 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.07936462441022185, 'THSCPM8': 0.02997371493762766, 'THSCPM2b': 5.593740189282325e-05, 'THSCPM9': 3.5025004247714794e-05}" IDM_mhc_440_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.1094 0.01860298 0.0001258 440.0 3.355 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.09885 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.021656967420993573, 'THSCPM11': 0.06884107227671052, 'THSCPM8': 0.0039109970893998975}" IDM_mhc_840_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.0944 0.007552723 0.001995 840.0 14.509 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.004475 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 8.383108945339272, 'THSCPM11': 12.482809171872592, 'THSCPM8': 2.0114355633034933}" IDM_mhc_300_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 22.877 2.058962 1.0 300.0 58037.342 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.2079 0.13 TSelSelDisp "{'TSelSelDisp': 0.20793413308003345}" IDM_mhc_840_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.2079 0.004616138 1.584e-06 840.0 0.01147 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.3101 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.010538633626284537, 'THSCPM11': 0.040358762649164534, 'THSCPM8': 0.0014219480289740186}" IDM_mhc_720_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.05231 0.004185548 0.0006309 720.0 6.224 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.005772 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.34602473508111486, 'THSCPM11': 0.8537431761990286, 'THSCPM8': 0.07841690870581569}" IDM_mhc_660_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 1.278 0.1022548 0.1258 660.0 1483.661 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 13.117 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 6.437868361808865, 'THSCPM11': 9.685233141152185, 'THSCPM8': 1.2034209715355209}" IDM_mhc_260_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 17.326 1.559387 0.0003162 260.0 24.573 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1298 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 32.03707074397087, 'THSCPM11': 35.949759476545744, 'THSCPM8': 6.9650011110870205}" IDM_mhc_200_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 74.951 6.745665 0.06309 200.0 8432.776 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.000673 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.06715999247642267, 'THSCPM11': 0.19445060395806313, 'THSCPM8': 0.01471193701268539}" IDM_mhc_880_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 0.2763 0.0221058 0.3981 880.0 2631.026 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 2.424 43.065 TSelSelDisp "{'TSelSelDisp': 2.424369623970555}" IDM_mhc_220_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.424 0.05382101 2.511e-05 220.0 2.755 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.4622 0.351 TSelSelDisp "{'TSelSelDisp': 0.4622009251564464}" IDM_mhc_700_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.4622 0.01026086 3.162e-05 700.0 0.3305 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.6593 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.17980110825202344, 'THSCPM11': 0.4582364217714909, 'THSCPM8': 0.030768860596038724}" IDM_mhc_580_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.6688 0.05350451 0.001 580.0 15.296 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1125 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 13.669392496892119, 'THSCPM11': 18.779206931316203, 'THSCPM8': 3.1431421395449357}" IDM_mhc_260_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 35.591 3.203257 0.05011 260.0 3899.742 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04948 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 3.416441775305011e-10, 'THSCPM8': 3.0825465030516433e-10, 'THSCPM2b': 9.989152917588809e-11, 'THSCPM9': 2.074218960669605e-11}" IDM_mhc_960_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 7.705e-10 6.16426e-11 7.943e-06 960.0 0.04404 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0002453 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.04434813942989755, 'THSCPM11': 0.13694094643518911, 'THSCPM8': 0.010051402738770034}" IDM_mhc_940_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 0.1913 0.01530724 0.7943 940.0 4599.696 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 2.681 2.526 TSelSelDisp "{'TSelSelDisp': 2.6811586337810644}" IDM_mhc_460_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.681 0.05952172 1.584e-05 460.0 0.3861 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1255 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.5437951592468091, 'THSCPM11': 1.27097022967139, 'THSCPM8': 0.11862575479459013}" IDM_mhc_580_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 1.933 0.1546713 0.007943 580.0 121.059 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 42.313 56.309 TSelSelDisp "{'TSelSelDisp': 42.31386472087734}" IDM_mhc_200_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 42.313 0.9393678 1.995e-06 200.0 0.2666 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0001638 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.029274894314340393, 'THSCPM11': 0.0704371526658426, 'THSCPM8': 0.006207689868485181}" IDM_mhc_1000_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 0.1059 0.008473579 0.7943 1000.0 4060.225 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.4282 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.0026227983882693216, 'THSCPM11': 0.011004935006522354, 'THSCPM8': 0.00027750141896184404}" IDM_mhc_680_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.0139 0.001112419 0.0003162 680.0 3.504 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.003839 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.5540751049725504, 'THSCPM11': 1.2928033508187853, 'THSCPM8': 0.12652828520902218}" IDM_mhc_600_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 1.973 0.1578725 0.2511 600.0 3581.251 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.4086 0.5526 TSelSelDisp "{'TSelSelDisp': 0.4086373039772891}" IDM_mhc_640_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.4086 0.009071748 6.309e-05 640.0 0.7893 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.1836 0.1305 TSelSelDisp "{'TSelSelDisp': 0.1836925688694925}" IDM_mhc_840_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.1836 0.004077975 3.981e-05 840.0 0.2884 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.003924 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.2691216179726752, 'THSCPM11': 2.663371134806528, 'THSCPM8': 0.2975129269076025}" IDM_mhc_500_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 4.23 0.3384005 0.3981 500.0 8187.84 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.3868 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.46594784420166885, 'THSCPM11': 1.1002227598361902, 'THSCPM8': 0.09628597495451506}" IDM_mhc_560_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 1.662 0.1329965 0.002511 560.0 41.109 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.07427 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 40.49709981559732, 'THSCPM11': 29.879543217473476, 'THSCPM8': 5.82804167668439}" IDM_mhc_180_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 76.204 6.858422 0.1258 180.0 20947.66 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 58.327 267.452 TSelSelDisp "{'TSelSelDisp': 58.32784891335346}" IDM_mhc_120_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 58.327 1.294878 1e-06 120.0 0.3907 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 7.153 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 37.10785573087779, 'THSCPM11': 27.988176335609715, 'THSCPM8': 5.164125082576723}" IDM_mhc_180_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 70.26 6.323414 0.001258 180.0 209.476 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 5.076 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.3678352943566088, 'THSCPM11': 2.6650200760233687, 'THSCPM8': 0.24021904269459302}" IDM_mhc_360_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 4.273 0.3845767 0.0003981 360.0 15.913 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.5537 1.246 TSelSelDisp "{'TSelSelDisp': 0.5537136072782884}" IDM_mhc_540_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.5537 0.01229244 7.943e-05 540.0 1.399 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.0883 1.289 TSelSelDisp "{'TSelSelDisp': 0.08830985853369339}" IDM_mhc_540_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.0883 0.001960479 0.0001584 540.0 2.791 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01299 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 32.176988560870385, 'THSCPM11': 35.96747679390116, 'THSCPM8': 7.115013313982685}" IDM_mhc_200_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 75.259 6.773353 0.6309 200.0 84327.762 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.3516 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 5.303950254971739, 'THSCPM11': 8.431871691041023, 'THSCPM8': 1.1531197023666284}" IDM_mhc_340_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 14.888 1.340005 0.01 340.0 449.491 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 21.76 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 12.082599732857746, 'THSCPM11': 16.3757056167063, 'THSCPM8': 2.3013947880788588}" IDM_mhc_220_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 30.759 2.768373 0.0002511 220.0 27.559 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.005176 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.9229004257641913, 'THSCPM11': 5.22263199168108, 'THSCPM8': 0.6819675818785065}" IDM_mhc_400_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 8.827 0.794475 0.5011 400.0 16174.341 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.2589 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.014653488032464966, 'THSCPM11': 0.04907008195278792, 'THSCPM8': 0.002191735038407786}" IDM_mhc_740_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.06591 0.005273224 0.0007943 740.0 7.418 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.4941 0.302 TSelSelDisp "{'TSelSelDisp': 0.49414332104416486}" IDM_mhc_720_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.4941 0.01096998 1.258e-06 720.0 0.01241 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 17.698 23.104 TSelSelDisp "{'TSelSelDisp': 17.69896413549454}" IDM_mhc_260_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 17.698 0.392917 5.011e-06 260.0 0.3899 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.931 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 40.272106522657744, 'THSCPM11': 29.44203033276386, 'THSCPM8': 5.38849270372398}" IDM_mhc_180_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 75.102 6.759237 0.01 180.0 1658.209 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01071 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 25.659880196429018, 'THSCPM11': 16.842309560690072, 'THSCPM8': 3.361374652157004}" IDM_mhc_160_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 45.863 4.127721 1.0 160.0 212866.195 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.1782 0.352 TSelSelDisp "{'TSelSelDisp': 0.17828331389050034}" IDM_mhc_700_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.1782 0.00395789 0.0001258 700.0 1.315 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.4415 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.2516875302297974, 'THSCPM11': 5.69248712269673, 'THSCPM8': 0.7444391557146736}" IDM_mhc_380_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 9.688 0.8719752 0.006309 380.0 226.033 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.2958 0.2273 TSelSelDisp "{'TSelSelDisp': 0.2958291582878027}" IDM_mhc_760_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.2958 0.006567407 3.981e-05 760.0 0.3529 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.253 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 17.96362635359254, 'THSCPM11': 22.575038619228874, 'THSCPM8': 3.945622005481532}" IDM_mhc_240_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 44.484 4.003586 0.02511 240.0 2302.531 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.9183 0.4073 TSelSelDisp "{'TSelSelDisp': 0.9183749252070345}" IDM_mhc_680_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.9183 0.02038792 5.011e-06 680.0 0.05558 1[9000006,11]
