SModelS_status Analysis Disp MT_displaced_xsec Tx Tx_weights file r_max theory_pred MASS9000006 MASS37 ctau(37) BR(37)
Excluded ATLAS-SUSY-2016-32 0.0 0.05086 THSCPM1b "{'THSCPM1b': 43.24735614185548}" IDM_mhc_320_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 43.247 18.50356 0.1 320.0 5085.746 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 41.595 THSCPM1b "{'THSCPM1b': 80.22950276545292}" IDM_mhc_200_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 80.229 7.220655 0.0001995 200.0 26.665 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 56.392 THSCPM1b,THSCPM2b "{'THSCPM1b': 68.79936130966382, 'THSCPM2b': 0.0005112439515924705}" IDM_mhc_120_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 68.799 70.17587 0.0003981 120.0 155.375 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.00602 THSCPM1b "{'THSCPM1b': 1.2156258807510465}" IDM_mhc_780_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 1.215 0.2913212 0.07943 780.0 668.904 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.0 0.4426 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.12252817225026462, 'THSCPM2b': 2.0935864333064602e-05}" IDM_mhc_660_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1225 0.01960786 0.0005011 660.0 5.89 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1582 THSCPM1b "{'THSCPM1b': 12.374819464941043}" IDM_mhc_440_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 12.374 4.87528 0.01584 440.0 422.541 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04021 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.0028982472175551614, 'THSCPM2b': 8.525592265284535e-07}" IDM_mhc_980_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.002899 0.000231928 0.0006309 980.0 3.361 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 3.028 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.7128370303627596, 'THSCPM2b': 0.0002225350099924044}" IDM_mhc_440_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 1.713 0.2912201 0.0003162 440.0 8.432 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.8462 0.07825 TSelSelDisp "{'TSelSelDisp': 0.846207492178506}" IDM_mhc_840_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.8462 0.01878581 1e-05 840.0 0.07254 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 5.538 0.5548 TSelSelDisp "{'TSelSelDisp': 5.538692014005381}" IDM_mhc_580_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 5.538 0.122959 5.011e-06 580.0 0.07648 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0004314 THSCPM1b "{'THSCPM1b': 0.1914166934368725}" IDM_mhc_960_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1914 0.01531334 0.5011 960.0 2779.253 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.344 THSCPM1b "{'THSCPM1b': 9.192711261850663}" IDM_mhc_460_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 9.192 4.004173 0.006309 460.0 154.161 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 2.679 THSCPM1b "{'THSCPM1b': 201.9046035047574}" IDM_mhc_180_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 201.904 18.17141 0.005011 180.0 832.603 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0352 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.962064103958822e-09, 'THSCPM2b': 7.587400716844953e-11}" IDM_mhc_960_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.037e-09 1.63035e-10 2.511e-05 960.0 0.1389 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.0 0.05215 TSelSel "{'TSelSel': 2.6814278200927766e-07}" IDM_mhc_900_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.681e-07 0.07529822 5.011e-05 900.0 0.3162 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 1.94 1.751 TSelSelDisp "{'TSelSelDisp': 1.9400140206215}" IDM_mhc_460_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.94 0.04306831 7.943e-05 460.0 1.934 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 2.136 4.176 TSelSelDisp "{'TSelSelDisp': 2.136475570521815}" IDM_mhc_380_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.136 0.04742976 6.309e-05 380.0 2.26 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 7.469 THSCPM1b,THSCPM2b "{'THSCPM1b': 73.40642505312607, 'THSCPM2b': 7.012651682613533e-05}" IDM_mhc_120_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 73.406 74.87463 0.003162 120.0 1233.293 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.0009695 THSCPM1b "{'THSCPM1b': 2.2246245910024847}" IDM_mhc_680_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 2.224 0.6103749 0.7943 680.0 8809.239 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 9.227 3.719 TSelSelDisp "{'TSelSelDisp': 9.227444626984816}" IDM_mhc_380_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 9.227 0.2048493 2.511e-05 380.0 0.901 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0352 THSCPM1b,THSCPM2b "{'THSCPM1b': 2.159121256789353e-09, 'THSCPM2b': 3.083338645450023e-11}" IDM_mhc_960_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.189e-09 1.751964e-10 6.309e-05 960.0 0.3498 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0004882 THSCPM1b "{'THSCPM1b': 0.66230526337554}" IDM_mhc_880_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 0.6623 0.145716 0.6309 880.0 4171.817 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 238.913 98.885 TSelSelDisp "{'TSelSelDisp': 238.91335193989408}" IDM_mhc_160_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 238.913 5.303876 1e-06 160.0 0.2128 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.005322 THSCPM1b "{'THSCPM1b': 2.576791687600227}" IDM_mhc_660_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 2.576 0.7125757 0.1584 660.0 1861.575 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 5.43 THSCPM1b "{'THSCPM1b': 56.216097381877056}" IDM_mhc_260_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 56.216 5.059449 0.001258 260.0 97.686 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.1111 THSCPM1b "{'THSCPM1b': 0.10935346343170108}" IDM_mhc_840_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.1093 0.1912844 0.001584 840.0 11.472 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01128 THSCPM1b "{'THSCPM1b': 0.12972879584195143}" IDM_mhc_980_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.1297 0.0103783 0.01584 980.0 84.327 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.03288 THSCPM1b "{'THSCPM1b': 53.44169948243622}" IDM_mhc_280_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 53.441 4.809753 0.1995 280.0 13332.902 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 54.91 44.795 TSelSelDisp "{'TSelSelDisp': 54.91079197030674}" IDM_mhc_200_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 54.91 1.21902 7.943e-06 200.0 1.06 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 4.479 THSCPM1b "{'THSCPM1b': 10.873513158725482}" IDM_mhc_360_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 10.873 11.46052 0.0006309 360.0 25.233 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02702 THSCPM1b "{'THSCPM1b': 0.16248936514416432}" IDM_mhc_920_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.1624 0.01299915 0.007943 920.0 48.011 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 3.877 0.3403 TSelSelDisp "{'TSelSelDisp': 3.8779081024411375}" IDM_mhc_640_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.877 0.08608956 3.981e-06 640.0 0.04983 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.002957 THSCPM1b "{'THSCPM1b': 7.724897115878249}" IDM_mhc_500_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 7.724 2.745166 0.6309 500.0 12982.037 1[9000006,11]
Excluded CMS-EXO-12-026 0.0 0.1539 THSCPM1b "{'THSCPM1b': 53.181304254173696}" IDM_mhc_140_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 53.181 188.3809 0.1258 140.0 35490.461 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.5186 0.1376 TSelSelDisp "{'TSelSelDisp': 0.5186651822640057}" IDM_mhc_760_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 0.5186 0.01151437 0.0001 760.0 0.8848 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.002746 THSCPM1b "{'THSCPM1b': 5.640358550727946}" IDM_mhc_560_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 5.64 1.61221 0.5011 560.0 8221.956 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.001674 THSCPM1b "{'THSCPM1b': 1.344926131576916}" IDM_mhc_760_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 1.344 0.3363662 0.3162 760.0 2802.939 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.3135 THSCPM1b "{'THSCPM1b': 1.7702947598527827}" IDM_mhc_620_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 1.77 0.9787696 0.002511 620.0 33.502 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 3.841 0.9325 TSelSelDisp "{'TSelSelDisp': 3.8411697737958006}" IDM_mhc_520_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.841 0.08527397 3.162e-05 520.0 0.6016 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.2494 THSCPM1b "{'THSCPM1b': 27.09737984618389}" IDM_mhc_360_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 27.097 11.46052 0.01584 360.0 634.491 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1797 THSCPM1b "{'THSCPM1b': 4.969696019382108}" IDM_mhc_540_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 4.969 1.917282 0.007943 540.0 139.948 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.02453 THSCPM1b "{'THSCPM1b': 1.658831957834666}" IDM_mhc_720_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 1.658 0.4511593 0.02511 720.0 248.21 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0662 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.003492273749912244, 'THSCPM2b': 1.1288191549641756e-06}" IDM_mhc_900_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.003493 0.0003493403 0.0005011 900.0 3.162 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.2475 0.05147 TSelSelDisp "{'TSelSelDisp': 0.24750750446494654}" IDM_mhc_900_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.2475 0.005494667 1e-06 900.0 0.006304 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.03455 THSCPM1b "{'THSCPM1b': 0.028739108411993126}" IDM_mhc_1000_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.02873 0.0578507 0.001995 1000.0 10.224 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 1.456 0.1591 TSelSelDisp "{'TSelSelDisp': 1.4567156699109691}" IDM_mhc_740_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.456 0.03233909 1.258e-05 740.0 0.1174 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.007245 THSCPM1b "{'THSCPM1b': 1.5136160021105174}" IDM_mhc_740_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 1.513 0.3891661 0.07943 740.0 741.83 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 9.133 1.982 TSelSelDisp "{'TSelSelDisp': 9.133760818394304}" IDM_mhc_440_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 9.133 0.2027695 1.584e-05 440.0 0.4225 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 21.037 24.221 TSelSelDisp "{'TSelSelDisp': 21.03715033644287}" IDM_mhc_240_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 21.037 0.4670247 1.995e-05 240.0 1.827 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.231 THSCPM1b "{'THSCPM1b': 0.6229701603002842}" IDM_mhc_700_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.6229 0.5241483 0.001995 700.0 20.859 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 1.323 0.291 TSelSelDisp "{'TSelSelDisp': 1.3233964204098045}" IDM_mhc_660_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.323 0.0293794 5.011e-05 660.0 0.589 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 2.661 0.47 TSelSelDisp "{'TSelSelDisp': 2.6616830219041727}" IDM_mhc_600_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.661 0.05908936 2.511e-05 600.0 0.3581 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 1.269 0.1191 TSelSelDisp "{'TSelSelDisp': 1.2696866395338853}" IDM_mhc_780_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.269 0.02818704 7.943e-06 780.0 0.06689 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0242 THSCPM1b "{'THSCPM1b': 0.09759344017300811}" IDM_mhc_980_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.09759 0.07566503 0.006309 980.0 33.616 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.03368 THSCPM1b "{'THSCPM1b': 1.7546198194451883}" IDM_mhc_700_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 1.754 0.5241483 0.01995 700.0 208.59 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0006469 THSCPM1b "{'THSCPM1b': 0.252988914739309}" IDM_mhc_920_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 0.2529 0.02023911 0.3981 920.0 2406.426 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.604 THSCPM1b "{'THSCPM1b': 128.68245911114875}" IDM_mhc_160_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 128.682 11.58142 0.01 160.0 2128.661 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.486 THSCPM1b "{'THSCPM1b': 9.513290262371651}" IDM_mhc_420_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 9.513 5.97153 0.001584 420.0 46.429 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1274 THSCPM1b "{'THSCPM1b': 8.391598776200908}" IDM_mhc_480_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 8.391 3.306985 0.01584 480.0 354.267 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.0 0.6141 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.2164978628229108, 'THSCPM2b': 3.355838587477493e-05}" IDM_mhc_620_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.2165 0.03464503 0.0005011 620.0 6.689 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 3.039 0.2492 TSelSelDisp "{'TSelSelDisp': 3.039762764445737}" IDM_mhc_680_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.039 0.06748273 3.162e-06 680.0 0.03504 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.00148 THSCPM1b "{'THSCPM1b': 0.21407131000032814}" IDM_mhc_940_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 0.214 0.0171257 0.1584 940.0 917.799 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.0 1.435 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.6628224873867463, 'THSCPM2b': 9.338723143902687e-05}" IDM_mhc_520_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.6629 0.1126957 0.0003981 520.0 7.56 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.03958 THSCPM1b "{'THSCPM1b': 120.84986822028044}" IDM_mhc_220_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 120.849 10.87649 0.2511 220.0 27559.631 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.595 THSCPM1b "{'THSCPM1b': 2.5618987430459423}" IDM_mhc_480_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 2.561 0.2049519 0.0007943 480.0 17.777 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 26.758 THSCPM1b "{'THSCPM1b': 34.029390853258604}" IDM_mhc_240_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 34.029 3.062645 0.0001995 240.0 18.271 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.7131 0.06825 TSelSelDisp "{'TSelSelDisp': 0.7131519162297898}" IDM_mhc_860_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.7131 0.01583197 1.258e-05 860.0 0.08692 1[9000006,11]
Excluded CMS-PAS-EXO-16-036 0.0 8.926 THSCPM1b "{'THSCPM1b': 1.5019442291253664}" IDM_mhc_340_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 1.501 14.4859 0.0001258 340.0 5.654 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.001956 THSCPM1b "{'THSCPM1b': 0.15972041176360074}" IDM_mhc_980_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 0.1597 0.01277763 0.1 980.0 531.878 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.003594 THSCPM1b "{'THSCPM1b': 15.944681464056188}" IDM_mhc_420_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 15.944 5.97153 0.7943 420.0 23242.28 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.06381 THSCPM1b "{'THSCPM1b': 12.805624169323954}" IDM_mhc_440_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 12.805 4.87528 0.03981 440.0 1060.897 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02004 THSCPM1b "{'THSCPM1b': 0.44089283859695977}" IDM_mhc_900_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.4408 0.1274567 0.01258 900.0 79.567 1[9000006,11]
Excluded CMS-EXO-12-026 0.0 4.83 THSCPM1b "{'THSCPM1b': 52.54264711829848}" IDM_mhc_140_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 52.542 188.3809 0.003981 140.0 1121.175 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 4.418 THSCPM1b,THSCPM2b "{'THSCPM1b': 3.154140031879508, 'THSCPM2b': 0.00034024911453354556}" IDM_mhc_400_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 3.154 0.5362616 0.0003162 400.0 10.224 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 1.776 2.752 TSelSelDisp "{'TSelSelDisp': 1.7761236714102613}" IDM_mhc_420_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.776 0.03942995 7.943e-05 420.0 2.324 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.2214 THSCPM1b "{'THSCPM1b': 3.6565909953608813}" IDM_mhc_580_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 3.656 1.360466 0.005011 580.0 76.483 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04568 THSCPM1b,THSCPM2b "{'THSCPM1b': 7.2193526918547136e-09, 'THSCPM2b': 8.429644450696455e-11}" IDM_mhc_920_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 7.303e-09 5.842919e-10 2.511e-05 920.0 0.1517 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04007 THSCPM1b,THSCPM2b "{'THSCPM1b': 2.196233892231633e-09, 'THSCPM2b': 4.147271391445933e-11}" IDM_mhc_940_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.237e-09 1.790165e-10 5.011e-05 940.0 0.2901 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 96.858 16.848 TSelSelDisp "{'TSelSelDisp': 96.85804841183479}" IDM_mhc_260_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 96.858 2.150249 1.584e-06 260.0 0.1233 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 36.207 THSCPM1b "{'THSCPM1b': 145.24370895284773}" IDM_mhc_180_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 145.243 13.07193 0.0003162 180.0 52.62 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.5394 THSCPM1b "{'THSCPM1b': 0.5995569923519694}" IDM_mhc_620_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.5995 0.9787696 0.001 620.0 13.332 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.2479 THSCPM1b "{'THSCPM1b': 18.02068787226785}" IDM_mhc_400_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 18.02 7.365318 0.01258 400.0 406.859 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.4286 THSCPM1b "{'THSCPM1b': 202.72622345455736}" IDM_mhc_180_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 202.726 18.24536 0.03162 180.0 5262.052 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.001162 THSCPM1b "{'THSCPM1b': 0.8646046690600101}" IDM_mhc_840_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 0.8646 0.1912844 0.3162 840.0 2291.834 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 17.422 1.628 TSelSelDisp "{'TSelSelDisp': 17.42266622634754}" IDM_mhc_460_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 17.422 0.3867832 1.995e-06 460.0 0.0486 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 3.075 THSCPM1b "{'THSCPM1b': 45.76891821360748}" IDM_mhc_280_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 45.768 4.119203 0.001995 280.0 133.329 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 1.516 0.291 TSelSelDisp "{'TSelSelDisp': 1.5160866717342953}" IDM_mhc_660_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.516 0.03365712 3.981e-05 660.0 0.4687 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.5683 THSCPM1b "{'THSCPM1b': 51.561248624154594}" IDM_mhc_300_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 51.561 23.91426 0.01 300.0 580.373 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 1.224 0.3406 TSelSelDisp "{'TSelSelDisp': 1.2242479483955062}" IDM_mhc_640_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.224 0.0271783 6.309e-05 640.0 0.7893 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 39.866 16.855 TSelSelDisp "{'TSelSelDisp': 39.86662411315454}" IDM_mhc_260_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 39.866 0.8850391 1e-05 260.0 0.7768 1[9000006,11]
Excluded CMS-EXO-12-026 0.0 37.172 THSCPM1b "{'THSCPM1b': 113.3550301261253}" IDM_mhc_100_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 113.355 646.5989 0.0007943 100.0 456.775 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 50.827 9.689 TSelSelDisp "{'TSelSelDisp': 50.82790473169706}" IDM_mhc_300_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 50.827 1.128379 3.162e-06 300.0 0.1827 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04526 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.0009388966233701914, 'THSCPM2b': 4.3017927256938355e-07}" IDM_mhc_940_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.0009393 7.514614e-05 0.0003981 940.0 2.305 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 189.3 THSCPM1b,THSCPM2b "{'THSCPM1b': 61.085775766290084, 'THSCPM2b': 0.001760443710519298}" IDM_mhc_120_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 61.087 62.30929 0.0001 120.0 39.074 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 196.97 98.885 TSelSelDisp "{'TSelSelDisp': 196.97005748331026}" IDM_mhc_160_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 196.97 4.372735 1.258e-06 160.0 0.2681 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01834 THSCPM1b "{'THSCPM1b': 2.9678986917821897}" IDM_mhc_640_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 2.967 0.8338765 0.05011 640.0 626.434 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.02616 THSCPM1b "{'THSCPM1b': 2.447125100311916}" IDM_mhc_660_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 2.447 0.7125757 0.03162 660.0 372.315 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.6007 0.07826 TSelSelDisp "{'TSelSelDisp': 0.6007260077904533}" IDM_mhc_840_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.6007 0.01333612 3.162e-05 840.0 0.2291 1[9000006,11]
