SModelS_status Analysis Disp MT_displaced_xsec Tx Tx_weights file r_max theory_pred MASS9000006 MASS37 ctau(37) BR(37)
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01849 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.10855471332186907, 'THSCPM11': 0.2892185899848168, 'THSCPM8': 0.022065565064051867}" IDM_mhc_800_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.4198 0.03358711 0.01995 800.0 159.134 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.57 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.07742781631322142, 'THSCPM11': 0.21992655242530518, 'THSCPM8': 0.012267426473994638}" IDM_mhc_620_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.3096 0.02476974 0.0007943 620.0 10.608 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.002154 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.027409858226269585, 'THSCPM11': 0.06569768098891565, 'THSCPM8': 0.005623694767939192}" IDM_mhc_1000_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.09873 0.007898499 0.06309 1000.0 322.429 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.05809 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.05905384224234681, 'THSCPM11': 0.171779632175189, 'THSCPM8': 0.011376535025804498}" IDM_mhc_820_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.2422 0.0193768 0.005011 820.0 38.167 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.005023 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 10.663212152756836, 'THSCPM11': 15.137509906906832, 'THSCPM8': 2.523670930071761}" IDM_mhc_280_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 28.324 2.549195 1.0 280.0 66664.514 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 7.548 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.1031127339046558, 'THSCPM11': 2.180815897873788, 'THSCPM8': 0.16851144964271728}" IDM_mhc_340_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 3.452 0.3107196 0.0002511 340.0 11.275 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 0.3084 0.6459 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 2.0379731591378203e-05, 'THSCPM8': 5.258539437122737e-06, 'THSCPM2b': 5.814210894399388e-08, 'THSCPM9': 2.3776280129898627e-08}" IDM_mhc_620_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.572e-05 4.11523e-06 6.309e-05 620.0 0.8432 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 1.182 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.532881527851707, 'THSCPM11': 6.214299983770391, 'THSCPM8': 0.7956350227749573}" IDM_mhc_360_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 10.542 0.9488535 0.002511 360.0 100.677 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.02393 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.5519270819845514, 'THSCPM11': 1.250785381403534, 'THSCPM8': 0.11848557511923129}" IDM_mhc_600_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 1.921 0.1536958 0.03981 600.0 567.031 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 0.3894 1.482 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.002456470687120302, 'THSCPM8': 0.0007897761630639887, 'THSCPM2b': 3.856099112774303e-06, 'THSCPM9': 1.9812237983058237e-06}" IDM_mhc_520_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.003252 0.0005528543 7.943e-05 520.0 1.506 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.5755 0.5506 TSlepSlep "{'TSlepSlep': 0.00017228995319623476}" IDM_mhc_640_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001722 0.0823465 1e-06 640.0 0.01248 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1735 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.02148331653576487, 'THSCPM11': 0.06872328106867195, 'THSCPM8': 0.003341628544207951}" IDM_mhc_780_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.09354 0.007483858 0.001258 780.0 10.608 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 1.07 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.04694763719493282, 'THSCPM11': 0.15289781833833033, 'THSCPM8': 0.006449034299425519}" IDM_mhc_560_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.2062 0.01650356 0.0003981 560.0 6.512 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.07434 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.035547498532608336, 'THSCPM11': 0.11171928704957756, 'THSCPM8': 0.00686398895948277}" IDM_mhc_840_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1541 0.01233046 0.003162 840.0 22.918 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 2.568 4.528 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 1.3495807696639957e-05, 'THSCPM1b': 3.234093968014272e-07, 'THSCPM8': 2.0044393047250486e-08, 'THSCPM2b': 1.4489260265698226e-09, 'THSCPM9': 1.3802994801320538e-10}" IDM_mhc_400_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.384e-05 3.321804e-06 1.584e-05 400.0 0.5125 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 1.66 5.576 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0031232733518231715, 'THSCPM8': 0.000861852964731964, 'THSCPM2b': 6.309959375981754e-06, 'THSCPM9': 2.921192491566156e-06}" IDM_mhc_380_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.003994 0.0006790408 3.162e-05 380.0 1.134 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 18.288 23.103 TSlepSlep "{'TSlepSlep': 2.188590176965146e-05}" IDM_mhc_260_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.188e-05 4.141084 1.995e-06 260.0 0.1553 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.3532 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.3578632078392574, 'THSCPM11': 5.783455684476918, 'THSCPM8': 0.7536708479454747}" IDM_mhc_380_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 9.894 0.8905491 0.007943 380.0 284.743 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 2.758 31.495 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.05194232148615811, 'THSCPM11': 0.19501221266893973, 'THSCPM8': 0.0035131686127571225}" IDM_mhc_240_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.2504 0.02254209 2.511e-05 240.0 2.302 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 1.429 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 14.46793024985859, 'THSCPM8': 5.367993645512209, 'THSCPM2b': 8.224992695683301e-06, 'THSCPM9': 6.805237181415875e-06}" IDM_mhc_120_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 19.835 20.23266 0.01 120.0 3907.464 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.2184 0.2273 TSlepSlep "{'TSlepSlep': 1.564272143662909e-07}" IDM_mhc_760_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.564e-07 0.03323864 3.162e-05 760.0 0.2802 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.571 0.4069 TSlepSlep "{'TSlepSlep': 4.243721738493667e-05}" IDM_mhc_680_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.243e-05 0.0602701 1.995e-06 680.0 0.02212 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.3385 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 25.63660854551716, 'THSCPM11': 16.789344121731, 'THSCPM8': 3.0373171119849482}" IDM_mhc_160_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 45.463 4.091694 0.03162 160.0 6734.708 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0501 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.2542964055610337, 'THSCPM11': 0.6457843854822666, 'THSCPM8': 0.055017683519613066}" IDM_mhc_680_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.955 0.07640788 0.01258 680.0 139.948 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.1267 0.08749 TSlepSlep "{'TSlepSlep': 2.0286734638076062e-06}" IDM_mhc_900_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.028e-06 0.01265012 7.943e-06 900.0 0.05021 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.1477 0.149 TSlepSlep "{'TSlepSlep': 5.355374486123803e-05}" IDM_mhc_820_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.355e-05 0.02174191 1.584e-06 820.0 0.01203 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.1777 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 5.311082054692118, 'THSCPM11': 8.542534622531699, 'THSCPM8': 1.176907743203366}" IDM_mhc_340_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 15.03 1.352747 0.01995 340.0 896.94 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.2704 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.007824241918037633, 'THSCPM11': 0.03193893529349349, 'THSCPM8': 0.0010978834709507886}" IDM_mhc_740_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.04086 0.003268885 0.0006309 740.0 5.907 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01032 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 32.190980351828905, 'THSCPM11': 35.969248526810226, 'THSCPM8': 7.115100214990437}" IDM_mhc_200_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 75.275 6.77478 0.7943 200.0 106089.765 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 21.567 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 20.614730841632156, 'THSCPM11': 24.764658920305674, 'THSCPM8': 3.9525484267504396}" IDM_mhc_200_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 49.331 4.439874 0.0003162 200.0 42.254 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 8.366 171.988 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.06478598562090489, 'THSCPM8': 0.01860404741267038, 'THSCPM2b': 8.784643444086849e-05, 'THSCPM9': 5.591882214299755e-05}" IDM_mhc_140_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.08353 0.08520447 5.011e-06 140.0 1.409 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 6.525 4.527 TSlepSlep "{'TSlepSlep': 0.00010083238550592311}" IDM_mhc_400_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001008 0.7304055 1.258e-06 400.0 0.04068 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.005268 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.13537259964379833, 'THSCPM11': 0.36960109438527605, 'THSCPM8': 0.029792196507850397}" IDM_mhc_780_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.5347 0.04278127 0.07943 780.0 668.904 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 0.0 3.925 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.12290277961871175, 'THSCPM8': 0.04712782208737904, 'THSCPM2b': 7.92703620541967e-05, 'THSCPM9': 4.998723961547249e-05}" IDM_mhc_420_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.1701 0.02892718 0.0001258 420.0 3.681 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.005779 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.028629719915514704, 'THSCPM11': 0.06987580892780001, 'THSCPM8': 0.005950934219341624}" IDM_mhc_980_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1044 0.008356517 0.02511 980.0 133.329 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.09166 0.4801 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0003182302962480856, 'THSCPM11': 0.0011092134633230658, 'THSCPM8': 6.783888364100426e-05, 'THSCPM2b': 4.23410304953057e-07, 'THSCPM9': 1.233446333179157e-07}" IDM_mhc_660_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.001495 0.0001495829 0.0001584 660.0 1.861 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 63.177 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 20.644608651427223, 'THSCPM8': 6.288198540346365, 'THSCPM2b': 0.0002807725050234926, 'THSCPM9': 0.00021642404777993618}" IDM_mhc_100_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 26.933 27.47197 0.0002511 100.0 144.034 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 0.05417 0.4164 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0018922381395762007, 'THSCPM8': 0.0006535986305955951, 'THSCPM2b': 1.8450513888363321e-06, 'THSCPM9': 9.63766762466402e-07}" IDM_mhc_680_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.002548 0.0004077833 0.0001995 680.0 2.212 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.08751 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 9.471314290279755e-08, 'THSCPM1b': 1.8553134112820574e-08, 'THSCPM8': 3.2390467832612907e-09, 'THSCPM2b': 7.172344313938106e-11, 'THSCPM9': 1.8014179056335685e-11}" IDM_mhc_900_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 1.165e-07 1.165951e-08 0.0001 900.0 0.6304 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04368 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 1.0968334632354917e-09, 'THSCPM8': 2.768149637281113e-10, 'THSCPM11': 2.3920077636129517e-10, 'THSCPM2b': 1.499152692461355e-11, 'THSCPM9': 3.1210462654230747e-12}" IDM_mhc_980_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.63e-09 1.304769e-10 5.011e-05 980.0 0.2666 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 1.636 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.6574775660821582, 'THSCPM11': 1.4700565460924706, 'THSCPM8': 0.12449472022167754}" IDM_mhc_460_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 2.252 0.1801623 0.0007943 460.0 19.345 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 17.563 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 4.3620570893201025, 'THSCPM11': 6.90913963341208, 'THSCPM8': 0.7314144307051598}" IDM_mhc_260_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 12.002 1.080235 0.0001995 260.0 15.537 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 6.215 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 28.438505035061123, 'THSCPM11': 32.80125563266829, 'THSCPM8': 6.069536098388603}" IDM_mhc_200_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 67.309 6.057837 0.001258 200.0 168.655 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.1908 0.1496 TSlepSlep "{'TSlepSlep': 8.972003535665739e-07}" IDM_mhc_820_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 8.972e-07 0.02174191 1.258e-05 820.0 0.09578 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 16.12 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.047573135678571, 'THSCPM11': 3.589233027661242, 'THSCPM8': 0.30240621948982493}" IDM_mhc_280_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 5.939 0.5345291 0.0001584 280.0 10.608 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 2.649 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.640462986798092, 'THSCPM11': 4.8001885670295845, 'THSCPM8': 0.5499965392311805}" IDM_mhc_360_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 7.99 0.7191583 0.001 360.0 40.025 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 2.441 3.052 TSlepSlep "{'TSlepSlep': 1.7565881495500852e-06}" IDM_mhc_440_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.756e-06 0.4829974 1e-05 440.0 0.2662 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.1137 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.45715647679937016, 'THSCPM11': 1.0810959291445663, 'THSCPM8': 0.0980809761731742}" IDM_mhc_600_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 1.636 0.1309067 0.007943 600.0 113.406 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.1747 0.114 TSlepSlep "{'TSlepSlep': 8.513372424229623e-06}" IDM_mhc_860_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.513e-06 0.01652835 3.981e-06 860.0 0.02752 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01841 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.030744904966580035, 'THSCPM11': 0.09497116777514637, 'THSCPM8': 0.0063889975666096485}" IDM_mhc_940_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 0.1321 0.01056841 0.01 940.0 57.867 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 0.2515 2.152 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.016574891332491747, 'THSCPM8': 0.0056837257735679846, 'THSCPM2b': 1.7585647882048966e-05, 'THSCPM9': 9.699679647977112e-06}" IDM_mhc_480_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 0.02228 0.003788603 0.0001 480.0 2.234 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.06746 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 3.4590383146169625e-10, 'THSCPM8': 3.30839473731182e-10, 'THSCPM2b': 1.5229859589468801e-10, 'THSCPM9': 3.139424583726159e-11}" IDM_mhc_940_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.604e-10 6.883489e-11 6.309e-06 940.0 0.03654 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.3516 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 8.31150032171227, 'THSCPM11': 12.170561426434451, 'THSCPM8': 1.8369295592728625}" IDM_mhc_300_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 22.318 2.008709 0.01258 300.0 730.84 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01272 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 18.068488032829666, 'THSCPM11': 22.656362632872376, 'THSCPM8': 4.180428889949051}" IDM_mhc_240_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 44.905 4.041475 0.5011 240.0 45889.991 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 1.485 3.708 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0004868849569970347, 'THSCPM8': 0.00012846007821889108, 'THSCPM2b': 1.2377575586296886e-06, 'THSCPM9': 5.339141442468887e-07}" IDM_mhc_420_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.0006171 0.0001049098 3.162e-05 420.0 0.9264 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0008463 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.0667778131192309, 'THSCPM11': 0.1941841403616871, 'THSCPM8': 0.014710051110295186}" IDM_mhc_880_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 0.2756 0.02205376 0.3162 880.0 2088.116 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 391.801 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 13.165642669907873, 'THSCPM8': 3.980069776833188, 'THSCPM2b': 0.001751458130473317, 'THSCPM9': 0.0013393955967021885}" IDM_mhc_100_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 17.148 17.49178 2.511e-05 100.0 14.403 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0002065 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.05942844513827088, 'THSCPM11': 0.16717770309713362, 'THSCPM8': 0.012654323006090207}" IDM_mhc_900_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 0.2392 0.01914084 1.0 900.0 6304.375 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 44.39 79.053 TSlepSlep "{'TSlepSlep': 3.937313245624157e-05}" IDM_mhc_180_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.937e-05 16.07172 1e-06 180.0 0.1658 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.003345 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.0864205230200557, 'THSCPM11': 4.017030475173288, 'THSCPM8': 0.4839114321480615}" IDM_mhc_440_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 6.587 0.526989 0.6309 440.0 16865.552 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 2.852 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.1251128402375097, 'THSCPM11': 2.253031884953825, 'THSCPM8': 0.2103123333529574}" IDM_mhc_400_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 3.588 0.3229611 0.0006309 400.0 20.385 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01086 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.5202042796180195, 'THSCPM11': 3.0941106981676407, 'THSCPM8': 0.3508680674996565}" IDM_mhc_480_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 4.965 0.3972146 0.1584 480.0 3542.674 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.1451 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.375062736696404, 'THSCPM11': 4.374550460543711, 'THSCPM8': 0.5199454775379148}" IDM_mhc_420_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 7.269 0.6542603 0.01584 420.0 464.298 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.001123 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.049393521333070456, 'THSCPM11': 0.14716976780161456, 'THSCPM8': 0.010820249260224787}" IDM_mhc_920_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 0.2073 0.01659068 0.1995 920.0 1203.213 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 18.906 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.4901027951836183, 'THSCPM11': 1.2250990390392673, 'THSCPM8': 0.055600001302198686}" IDM_mhc_280_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.77 0.1593722 7.943e-05 280.0 5.304 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 35.694 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 8.656406332602698, 'THSCPM8': 3.6491278087388888, 'THSCPM2b': 0.0002199432471243472, 'THSCPM9': 0.00020025772620848746}" IDM_mhc_140_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 12.305 12.55207 0.0003162 140.0 89.288 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 5.271 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 25.61799123295422, 'THSCPM11': 16.268387218614134, 'THSCPM8': 2.9880962984023487}" IDM_mhc_160_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 44.874 4.038703 0.001995 160.0 424.359 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 74.271 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 7.957837961158276, 'THSCPM11': 5.794614102795889, 'THSCPM8': 0.8606160234051248}" IDM_mhc_180_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 14.613 1.315176 6.309e-05 180.0 10.496 0.5[9000006,11]','0.5[9000006,13]
